species,model,dataset,threshold,scaling_factor,season_start,season_end,mean_in_season,mean_out_season,ratio_mean,kendall_corr
Pinaceae,2025-Beta-1,Basel,"0,9999","4,2556",09.04.2024,18.04.2024,"4,9423","1,3337","0,2698","0,6671"
Pinaceae,2025-Beta-1,Basel,1,"4,6934",09.04.2024,18.04.2024,"4,5359","1,1455","0,2525","0,685"
Pinaceae,2025-Beta-1,Basel,1,"5,174",09.04.2024,18.04.2024,"4,0844","0,962","0,2355","0,6905"
Pinaceae,2025-Beta-1,Basel,1,"5,5928",09.04.2024,18.04.2024,"3,7578","0,8336","0,2218","0,6941"
Platanus,2025-Beta-1,Basel,0,"273,4749",24.03.2024,18.04.2024,"0,557","0,0092","0,0166","0,6572"
Platanus,2025-Beta-1,Basel,"0,2","273,4749",24.03.2024,18.04.2024,"0,557","0,0092","0,0166","0,6572"
Platanus,2025-Beta-1,Basel,"0,4","304,179",24.03.2024,18.04.2024,"0,5036","0,0078","0,0156","0,6532"
Platanus,2025-Beta-1,Basel,"0,6","379,6093",24.03.2024,18.04.2024,"0,4027","0,0043","0,0107","0,6984"
Platanus,2025-Beta-1,Basel,"0,75","510,4748",24.03.2024,18.04.2024,"0,2972","0,0026","0,0087","0,7613"
Platanus,2025-Beta-1,Basel,"0,8","555,5959",24.03.2024,18.04.2024,"0,2671","0,0024","0,0089","0,7483"
Platanus,2025-Beta-1,Basel,"0,85","625,7616",24.03.2024,18.04.2024,"0,2331","0,0022","0,0094","0,7604"
Platanus,2025-Beta-1,Basel,"0,9","707,6197",24.03.2024,18.04.2024,"0,199","0,0014","0,0069","0,7285"
Platanus,2025-Beta-1,Basel,"0,91","738,343",24.03.2024,18.04.2024,"0,1917","0,0012","0,0062","0,7453"
Platanus,2025-Beta-1,Basel,"0,92","765,1005",24.03.2024,18.04.2024,"0,1817","0,0012","0,0065","0,7405"
Platanus,2025-Beta-1,Basel,"0,93","815,4858",24.03.2024,18.04.2024,"0,1703","0,0012","0,007","0,741"
Platanus,2025-Beta-1,Basel,"0,94","844,4661",24.03.2024,18.04.2024,"0,161","0,0012","0,0074","0,7393"
Platanus,2025-Beta-1,Basel,"0,95","930,7611",24.03.2024,18.04.2024,"0,1483","0,0012","0,008","0,7394"
Platanus,2025-Beta-1,Basel,"0,96","989,0995",24.03.2024,18.04.2024,"0,1389","0,0006","0,0043","0,723"
Platanus,2025-Beta-1,Basel,"0,97",1000,24.03.2024,18.04.2024,"0,1276","0,0004","0,0031","0,7457"
Platanus,2025-Beta-1,Basel,"0,98",1000,24.03.2024,18.04.2024,"0,1075","0,0004","0,0037","0,7268"
Platanus,2025-Beta-1,Basel,"0,99",1000,24.03.2024,18.04.2024,"0,0761","0,0004","0,0052","0,7034"
Platanus,2025-Beta-1,Basel,"0,999",1000,24.03.2024,18.04.2024,"0,0281","0,0002","0,007","0,5958"
Platanus,2025-Beta-1,Basel,"0,9999",1000,24.03.2024,18.04.2024,"0,014",0,0,"0,5592"
Platanus,2025-Beta-1,Basel,1,1000,24.03.2024,18.04.2024,"0,006",0,0,"0,4335"
Platanus,2025-Beta-1,Basel,1,1000,24.03.2024,18.04.2024,"0,0013",0,0,"0,2575"
Populus,2025-Beta-1,Basel,0,"4,6988",15.02.2024,24.02.2024,"2,3605","1,4301","0,6058","0,4153"
Populus,2025-Beta-1,Basel,"0,2","4,6988",15.02.2024,24.02.2024,"2,3605","1,4299","0,6058","0,4153"
Populus,2025-Beta-1,Basel,"0,4","4,7916",15.02.2024,24.02.2024,"2,3119","1,3705","0,5928","0,419"
Populus,2025-Beta-1,Basel,"0,6","6,2034",15.02.2024,24.02.2024,"1,7968","1,0639","0,5921","0,4071"
Populus,2025-Beta-1,Basel,"0,75","8,5746",15.02.2024,24.02.2024,"1,3159","0,8118","0,6169","0,4142"
Populus,2025-Beta-1,Basel,"0,8","9,6029",15.02.2024,24.02.2024,"1,1764","0,7202","0,6122","0,4145"
Populus,2025-Beta-1,Basel,"0,85","11,6318",15.02.2024,24.02.2024,"0,9931","0,6276","0,6319","0,414"
Populus,2025-Beta-1,Basel,"0,9","14,4053",15.02.2024,24.02.2024,"0,8104","0,5221","0,6442","0,4121"
Populus,2025-Beta-1,Basel,"0,91","14,9336",15.02.2024,24.02.2024,"0,7791","0,4959","0,6365","0,408"
Populus,2025-Beta-1,Basel,"0,92","15,7822",15.02.2024,24.02.2024,"0,7427","0,4666","0,6282","0,4092"
Populus,2025-Beta-1,Basel,"0,93","16,5362",15.02.2024,24.02.2024,"0,708","0,4369","0,6171","0,411"
Populus,2025-Beta-1,Basel,"0,94","17,4665",15.02.2024,24.02.2024,"0,6708","0,4056","0,6046","0,4021"
Populus,2025-Beta-1,Basel,"0,95","18,8101",15.02.2024,24.02.2024,"0,6247","0,3714","0,5945","0,4076"
Populus,2025-Beta-1,Basel,"0,96","19,9475",15.02.2024,24.02.2024,"0,5813","0,3349","0,5761","0,4129"
Populus,2025-Beta-1,Basel,"0,97","22,3751",15.02.2024,24.02.2024,"0,5217","0,299","0,5731","0,3984"
Populus,2025-Beta-1,Basel,"0,98","25,9421",15.02.2024,24.02.2024,"0,447","0,2478","0,5544","0,3969"
Populus,2025-Beta-1,Basel,"0,99","36,4632",15.02.2024,24.02.2024,"0,3425","0,1856","0,5417","0,3904"
Populus,2025-Beta-1,Basel,"0,999","87,9256",15.02.2024,24.02.2024,"0,1196","0,0658","0,5497","0,3512"
Populus,2025-Beta-1,Basel,"0,9999","209,4104",15.02.2024,24.02.2024,"0,0398","0,0196","0,493","0,3218"
Populus,2025-Beta-1,Basel,1,"391,68",15.02.2024,24.02.2024,"0,0052","0,0054","1,037","0,1573"
Populus,2025-Beta-1,Basel,1,"201,6",15.02.2024,24.02.2024,"0,0035","0,0013","0,3846","0,0427"
Populus,2025-Beta-1,Basel,1,"403,2",15.02.2024,24.02.2024,"0,0017","0,0008","0,4808","-0,0054"
Quercus,2025-Beta-1,Basel,0,"2,7278",03.04.2024,05.05.2024,"43,4294","7,2395","0,1667","0,4287"
Quercus,2025-Beta-1,Basel,"0,2","2,7279",03.04.2024,05.05.2024,"43,4289","7,2391","0,1667","0,4287"
Quercus,2025-Beta-1,Basel,"0,4","2,7512",03.04.2024,05.05.2024,"43,1295","7,1616","0,166","0,43"
Quercus,2025-Beta-1,Basel,"0,6","2,9512",03.04.2024,05.05.2024,"40,6266","6,4235","0,1581","0,4383"
Quercus,2025-Beta-1,Basel,"0,75","3,2112",03.04.2024,05.05.2024,"37,6871","5,6432","0,1497","0,4464"
Quercus,2025-Beta-1,Basel,"0,8","3,3215",03.04.2024,05.05.2024,"36,5741","5,3469","0,1462","0,4495"
Quercus,2025-Beta-1,Basel,"0,85","3,4668",03.04.2024,05.05.2024,"35,2161","4,988","0,1416","0,4544"
Quercus,2025-Beta-1,Basel,"0,9","3,6646",03.04.2024,05.05.2024,"33,4509","4,5472","0,1359","0,4603"
Quercus,2025-Beta-1,Basel,"0,91","3,7153",03.04.2024,05.05.2024,"33,0271","4,4384","0,1344","0,462"
Quercus,2025-Beta-1,Basel,"0,92","3,7712",03.04.2024,05.05.2024,"32,5487","4,3159","0,1326","0,4624"
Quercus,2025-Beta-1,Basel,"0,93","3,8338",03.04.2024,05.05.2024,"32,0332","4,1825","0,1306","0,4658"
Quercus,2025-Beta-1,Basel,"0,94","3,9117",03.04.2024,05.05.2024,"31,4238","4,0445","0,1287","0,4671"
Quercus,2025-Beta-1,Basel,"0,95","4,0011",03.04.2024,05.05.2024,"30,7466","3,8768","0,1261","0,4698"
Quercus,2025-Beta-1,Basel,"0,96","4,1123",03.04.2024,05.05.2024,"29,9368","3,7004","0,1236","0,4723"
Quercus,2025-Beta-1,Basel,"0,97","4,2543",03.04.2024,05.05.2024,"28,9568","3,4815","0,1202","0,4755"
Quercus,2025-Beta-1,Basel,"0,98","4,4699",03.04.2024,05.05.2024,"27,5978","3,1877","0,1155","0,485"
Quercus,2025-Beta-1,Basel,"0,99","4,8503",03.04.2024,05.05.2024,"25,4259","2,7315","0,1074","0,4911"
Quercus,2025-Beta-1,Basel,"0,999","6,3693",03.04.2024,05.05.2024,"19,0813","1,5853","0,0831","0,5138"
Quercus,2025-Beta-1,Basel,"0,9999","8,567",03.04.2024,05.05.2024,"13,8823","0,8549","0,0616","0,5451"
Quercus,2025-Beta-1,Basel,1,"12,3048",03.04.2024,05.05.2024,"9,4921","0,4091","0,0431","0,5694"
Quercus,2025-Beta-1,Basel,1,"19,2733",03.04.2024,05.05.2024,"5,9316","0,1702","0,0287","0,5847"
Quercus,2025-Beta-1,Basel,1,"30,3773",03.04.2024,05.05.2024,"3,733","0,0792","0,0212","0,5916"
Taxus,2025-Beta-1,Basel,0,"2,8483",03.02.2024,18.03.2024,"130,6044","8,7253","0,0668","0,6502"
Taxus,2025-Beta-1,Basel,"0,2","2,8483",03.02.2024,18.03.2024,"130,6044","8,7253","0,0668","0,6502"
Taxus,2025-Beta-1,Basel,"0,4","2,8507",03.02.2024,18.03.2024,"130,4085","8,4871","0,0651","0,6503"
Taxus,2025-Beta-1,Basel,"0,6","2,9051",03.02.2024,18.03.2024,"127,4867","7,1613","0,0562","0,6614"
Taxus,2025-Beta-1,Basel,"0,75","2,9923",03.02.2024,18.03.2024,"123,249","5,9261","0,0481","0,669"
Taxus,2025-Beta-1,Basel,"0,8","3,0358",03.02.2024,18.03.2024,"121,2654","5,4688","0,0451","0,6746"
Taxus,2025-Beta-1,Basel,"0,85","3,0933",03.02.2024,18.03.2024,"118,7497","4,935","0,0416","0,6802"
Taxus,2025-Beta-1,Basel,"0,9","3,179",03.02.2024,18.03.2024,"115,1913","4,3166","0,0375","0,6867"
Taxus,2025-Beta-1,Basel,"0,91","3,2031",03.02.2024,18.03.2024,"114,2463","4,1675","0,0365","0,6876"
Taxus,2025-Beta-1,Basel,"0,92","3,2298",03.02.2024,18.03.2024,"113,1754","4,0128","0,0355","0,6902"
Taxus,2025-Beta-1,Basel,"0,93","3,2602",03.02.2024,18.03.2024,"112,0275","3,8334","0,0342","0,6905"
Taxus,2025-Beta-1,Basel,"0,94","3,2978",03.02.2024,18.03.2024,"110,6222","3,6547","0,033","0,6914"
Taxus,2025-Beta-1,Basel,"0,95","3,3444",03.02.2024,18.03.2024,"108,9189","3,4466","0,0316","0,6929"
Taxus,2025-Beta-1,Basel,"0,96","3,4056",03.02.2024,18.03.2024,"106,8004","3,2077","0,03","0,6966"
Taxus,2025-Beta-1,Basel,"0,97","3,4891",03.02.2024,18.03.2024,"103,9813","2,9213","0,0281","0,6973"
Taxus,2025-Beta-1,Basel,"0,98","3,6183",03.02.2024,18.03.2024,"99,8708","2,58","0,0258","0,6981"
Taxus,2025-Beta-1,Basel,"0,99","3,8778",03.02.2024,18.03.2024,"92,4819","2,0547","0,0222","0,7047"
Taxus,2025-Beta-1,Basel,"0,999","5,2601",03.02.2024,18.03.2024,"66,681","0,9089","0,0136","0,7142"
Taxus,2025-Beta-1,Basel,"0,9999","8,2062",03.02.2024,18.03.2024,"42,1863","0,3478","0,0082","0,7193"
Taxus,2025-Beta-1,Basel,1,"15,5278",03.02.2024,18.03.2024,"22,2302","0,1228","0,0055","0,7201"
Taxus,2025-Beta-1,Basel,1,"38,7417",03.02.2024,18.03.2024,"8,9296","0,0406","0,0045","0,7366"
Taxus,2025-Beta-1,Basel,1,"98,9116",03.02.2024,18.03.2024,"3,5192","0,0155","0,0044","0,7089"
Alnus,2025-Beta-1,Neuchatel,0,1000,03.02.2024,26.02.2024,"0,0336","0,0084","0,251","0,2946"
Alnus,2025-Beta-1,Neuchatel,"0,2",1000,03.02.2024,26.02.2024,"0,0336","0,0084","0,251","0,2946"
Alnus,2025-Beta-1,Neuchatel,"0,4",1000,03.02.2024,26.02.2024,"0,0336","0,0084","0,251","0,2946"
Alnus,2025-Beta-1,Neuchatel,"0,6",1000,03.02.2024,26.02.2024,"0,0329","0,0077","0,2344","0,3363"
Alnus,2025-Beta-1,Neuchatel,"0,75",1000,03.02.2024,26.02.2024,"0,03","0,0072","0,2401","0,3378"
Alnus,2025-Beta-1,Neuchatel,"0,8",1000,03.02.2024,26.02.2024,"0,0271","0,0065","0,2385","0,332"
Alnus,2025-Beta-1,Neuchatel,"0,85",1000,03.02.2024,26.02.2024,"0,0257","0,006","0,234","0,3209"
Alnus,2025-Beta-1,Neuchatel,"0,9",1000,03.02.2024,26.02.2024,"0,0235","0,0052","0,2223","0,3309"
Alnus,2025-Beta-1,Neuchatel,"0,91",1000,03.02.2024,26.02.2024,"0,0221","0,0052","0,2368","0,3297"
Alnus,2025-Beta-1,Neuchatel,"0,92",1000,03.02.2024,26.02.2024,"0,0221","0,0051","0,2302","0,3257"
Alnus,2025-Beta-1,Neuchatel,"0,93",1000,03.02.2024,26.02.2024,"0,0221","0,0051","0,2302","0,3257"
Alnus,2025-Beta-1,Neuchatel,"0,94",1000,03.02.2024,26.02.2024,"0,0214","0,0045","0,2108","0,3815"
Alnus,2025-Beta-1,Neuchatel,"0,95",1000,03.02.2024,26.02.2024,"0,0214","0,0045","0,2108","0,3815"
Alnus,2025-Beta-1,Neuchatel,"0,96",1000,03.02.2024,26.02.2024,"0,0206","0,0044","0,2112","0,3794"
Alnus,2025-Beta-1,Neuchatel,"0,97",1000,03.02.2024,26.02.2024,"0,0185","0,0044","0,236","0,3527"
Alnus,2025-Beta-1,Neuchatel,"0,98",1000,03.02.2024,26.02.2024,"0,0177","0,0007","0,0411","0,3459"
Alnus,2025-Beta-1,Neuchatel,"0,99",1000,03.02.2024,26.02.2024,"0,0163","0,0006","0,0358","0,3482"
Alnus,2025-Beta-1,Neuchatel,"0,999",1000,03.02.2024,26.02.2024,"0,0094","0,0003","0,031","0,2893"
Alnus,2025-Beta-1,Neuchatel,"0,9999",1000,03.02.2024,26.02.2024,"0,0036","0,0001","0,0403","0,2474"
Alnus,2025-Beta-1,Neuchatel,1,1000,03.02.2024,26.02.2024,"0,0022","0,0001","0,0672","0,1994"
Alnus,2025-Beta-1,Neuchatel,1,1000,03.02.2024,26.02.2024,"0,0007",0,0,"0,1585"
Betula,2025-Beta-1,Neuchatel,0,"486,3035",22.03.2024,18.04.2024,"0,155","0,0361","0,2326","0,398"
Betula,2025-Beta-1,Neuchatel,"0,2","486,3035",22.03.2024,18.04.2024,"0,155","0,0361","0,2326","0,398"
Betula,2025-Beta-1,Neuchatel,"0,4","491,4398",22.03.2024,18.04.2024,"0,1519","0,0353","0,2324","0,3938"
Betula,2025-Beta-1,Neuchatel,"0,6","543,4926",22.03.2024,18.04.2024,"0,1377","0,0287","0,2082","0,4162"
Betula,2025-Beta-1,Neuchatel,"0,75","672,0336",22.03.2024,18.04.2024,"0,1135","0,0209","0,1841","0,4065"
Betula,2025-Beta-1,Neuchatel,"0,8","696,7733",22.03.2024,18.04.2024,"0,1091","0,0194","0,1776","0,4112"
Betula,2025-Beta-1,Neuchatel,"0,85","738,1288",22.03.2024,18.04.2024,"0,1017","0,0157","0,1542","0,436"
Betula,2025-Beta-1,Neuchatel,"0,9","801,5395",22.03.2024,18.04.2024,"0,0918","0,0125","0,1362","0,4814"
Betula,2025-Beta-1,Neuchatel,"0,91","807,2056",22.03.2024,18.04.2024,"0,0911","0,0122","0,1338","0,4849"
Betula,2025-Beta-1,Neuchatel,"0,92","816,8619",22.03.2024,18.04.2024,"0,0868","0,0118","0,1361","0,4835"
Betula,2025-Beta-1,Neuchatel,"0,93","830,0557",22.03.2024,18.04.2024,"0,0856","0,0117","0,1363","0,4887"
Betula,2025-Beta-1,Neuchatel,"0,94","864,3915",22.03.2024,18.04.2024,"0,0831","0,0112","0,1349","0,4947"
Betula,2025-Beta-1,Neuchatel,"0,95","864,7982",22.03.2024,18.04.2024,"0,0825","0,0109","0,1322","0,508"
Betula,2025-Beta-1,Neuchatel,"0,96","885,7405",22.03.2024,18.04.2024,"0,0775","0,0105","0,1349","0,4953"
Betula,2025-Beta-1,Neuchatel,"0,97","921,1388",22.03.2024,18.04.2024,"0,0744","0,0089","0,1196","0,5276"
Betula,2025-Beta-1,Neuchatel,"0,98","924,3454",22.03.2024,18.04.2024,"0,0688","0,0084","0,1228","0,519"
Betula,2025-Beta-1,Neuchatel,"0,99",1000,22.03.2024,18.04.2024,"0,0527","0,0057","0,1077","0,5486"
Betula,2025-Beta-1,Neuchatel,"0,999",1000,22.03.2024,18.04.2024,"0,0304","0,0023","0,0748","0,537"
Betula,2025-Beta-1,Neuchatel,"0,9999",1000,22.03.2024,18.04.2024,"0,018","0,0015","0,0844","0,4957"
Betula,2025-Beta-1,Neuchatel,1,1000,22.03.2024,18.04.2024,"0,0112","0,0006","0,0541","0,5147"
Betula,2025-Beta-1,Neuchatel,1,1000,22.03.2024,18.04.2024,"0,005",0,0,"0,4308"
Betula,2025-Beta-1,Neuchatel,1,1000,22.03.2024,18.04.2024,"0,0043",0,0,"0,4017"
Corylus,2025-Beta-1,Neuchatel,0,"346,0373",30.01.2024,19.02.2024,"0,0646","0,0159","0,2458","0,2134"
Corylus,2025-Beta-1,Neuchatel,"0,2","346,0373",30.01.2024,19.02.2024,"0,0646","0,0159","0,2458","0,2134"
Corylus,2025-Beta-1,Neuchatel,"0,4","346,0373",30.01.2024,19.02.2024,"0,0646","0,0159","0,2458","0,2134"
Corylus,2025-Beta-1,Neuchatel,"0,6","342,0085",30.01.2024,19.02.2024,"0,058","0,013","0,2246","0,2659"
Corylus,2025-Beta-1,Neuchatel,"0,75","374,5941",30.01.2024,19.02.2024,"0,0494","0,0073","0,1481","0,3026"
Corylus,2025-Beta-1,Neuchatel,"0,8","446,8166",30.01.2024,19.02.2024,"0,0441","0,0069","0,1564","0,2962"
Corylus,2025-Beta-1,Neuchatel,"0,85","580,371",30.01.2024,19.02.2024,"0,0356","0,0063","0,1778","0,2838"
Corylus,2025-Beta-1,Neuchatel,"0,9","692,9357",30.01.2024,19.02.2024,"0,0315","0,0056","0,1786","0,2832"
Corylus,2025-Beta-1,Neuchatel,"0,91","710,6012",30.01.2024,19.02.2024,"0,0298","0,0053","0,1789","0,2702"
Corylus,2025-Beta-1,Neuchatel,"0,92","701,7299",30.01.2024,19.02.2024,"0,0273","0,0053","0,1952","0,2686"
Corylus,2025-Beta-1,Neuchatel,"0,93","701,7299",30.01.2024,19.02.2024,"0,0273","0,0053","0,1952","0,2686"
Corylus,2025-Beta-1,Neuchatel,"0,94","677,4069",30.01.2024,19.02.2024,"0,0248","0,0053","0,2147","0,2473"
Corylus,2025-Beta-1,Neuchatel,"0,95","637,1727",30.01.2024,19.02.2024,"0,024","0,0048","0,1985","0,2583"
Corylus,2025-Beta-1,Neuchatel,"0,96","637,1727",30.01.2024,19.02.2024,"0,024","0,0045","0,1866","0,2603"
Corylus,2025-Beta-1,Neuchatel,"0,97","581,0491",30.01.2024,19.02.2024,"0,0224","0,0039","0,175","0,2555"
Corylus,2025-Beta-1,Neuchatel,"0,98","581,0491",30.01.2024,19.02.2024,"0,0224","0,0035","0,1559","0,2745"
Corylus,2025-Beta-1,Neuchatel,"0,99","801,7757",30.01.2024,19.02.2024,"0,0172","0,0031","0,1774","0,2807"
Corylus,2025-Beta-1,Neuchatel,"0,999","689,2838",30.01.2024,19.02.2024,"0,0043","0,0024","0,556","0,0699"
Corylus,2025-Beta-1,Neuchatel,"0,9999","689,2838",30.01.2024,19.02.2024,"0,0043","0,0004","0,0984","0,1293"
Corylus,2025-Beta-1,Neuchatel,1,1000,30.01.2024,19.02.2024,"0,0017","0,0001","0,0861","0,1276"
Corylus,2025-Beta-1,Neuchatel,1,1000,30.01.2024,19.02.2024,"0,0008",0,0,"0,1465"
Corylus,2025-Beta-1,Neuchatel,1,1000,30.01.2024,19.02.2024,"0,0008",0,0,"0,1465"
Cupressaceae,2025-Beta-1,Neuchatel,0,"2,2628",02.04.2024,11.04.2024,"5,7832","1,522","0,2632","0,4318"
Cupressaceae,2025-Beta-1,Neuchatel,"0,2","2,2628",02.04.2024,11.04.2024,"5,7832","1,522","0,2632","0,4318"
Cupressaceae,2025-Beta-1,Neuchatel,"0,4","2,2717",02.04.2024,11.04.2024,"5,7415","1,511","0,2632","0,4318"
Cupressaceae,2025-Beta-1,Neuchatel,"0,6","2,5354",02.04.2024,11.04.2024,"5,0539","1,3396","0,2651","0,4292"
Cupressaceae,2025-Beta-1,Neuchatel,"0,75","2,9502",02.04.2024,11.04.2024,"4,3004","1,1451","0,2663","0,4133"
Cupressaceae,2025-Beta-1,Neuchatel,"0,8","3,2074",02.04.2024,11.04.2024,"3,9844","1,0731","0,2693","0,412"
Cupressaceae,2025-Beta-1,Neuchatel,"0,85","3,5347",02.04.2024,11.04.2024,"3,6858","0,9889","0,2683","0,4113"
Cupressaceae,2025-Beta-1,Neuchatel,"0,9","4,0188",02.04.2024,11.04.2024,"3,2535","0,8892","0,2733","0,4038"
Cupressaceae,2025-Beta-1,Neuchatel,"0,91","4,0796",02.04.2024,11.04.2024,"3,1858","0,8598","0,2699","0,4026"
Cupressaceae,2025-Beta-1,Neuchatel,"0,92","4,1693",02.04.2024,11.04.2024,"3,099","0,833","0,2688","0,4051"
Cupressaceae,2025-Beta-1,Neuchatel,"0,93","4,2991",02.04.2024,11.04.2024,"2,9965","0,8092","0,27","0,4029"
Cupressaceae,2025-Beta-1,Neuchatel,"0,94","4,5266",02.04.2024,11.04.2024,"2,8559","0,779","0,2728","0,3991"
Cupressaceae,2025-Beta-1,Neuchatel,"0,95","4,7017",02.04.2024,11.04.2024,"2,7188","0,7412","0,2726","0,4048"
Cupressaceae,2025-Beta-1,Neuchatel,"0,96","4,9797",02.04.2024,11.04.2024,"2,566","0,6951","0,2709","0,4053"
Cupressaceae,2025-Beta-1,Neuchatel,"0,97","5,2302",02.04.2024,11.04.2024,"2,3924","0,6465","0,2702","0,3948"
Cupressaceae,2025-Beta-1,Neuchatel,"0,98","5,9435",02.04.2024,11.04.2024,"2,1215","0,5839","0,2752","0,3906"
Cupressaceae,2025-Beta-1,Neuchatel,"0,99","7,4327",02.04.2024,11.04.2024,"1,7344","0,4872","0,2809","0,3722"
Cupressaceae,2025-Beta-1,Neuchatel,"0,999","14,5468",02.04.2024,11.04.2024,"0,8733","0,2473","0,2832","0,3313"
Cupressaceae,2025-Beta-1,Neuchatel,"0,9999","33,3351",02.04.2024,11.04.2024,"0,4271","0,127","0,2974","0,3039"
Cupressaceae,2025-Beta-1,Neuchatel,1,"63,818",02.04.2024,11.04.2024,"0,2257","0,0624","0,2764","0,2337"
Cupressaceae,2025-Beta-1,Neuchatel,1,"135,0784",02.04.2024,11.04.2024,"0,0955","0,0286","0,2999","0,279"
Cupressaceae,2025-Beta-1,Neuchatel,1,"320,9526",02.04.2024,11.04.2024,"0,0538","0,0175","0,325","0,2905"
Fraxinus,2025-Beta-1,Neuchatel,0,"0,5227",20.03.2024,11.04.2024,"116,3484","52,022","0,4471","0,4324"
Fraxinus,2025-Beta-1,Neuchatel,"0,2","0,5227",20.03.2024,11.04.2024,"116,3484","52,022","0,4471","0,4324"
Fraxinus,2025-Beta-1,Neuchatel,"0,4","0,523",20.03.2024,11.04.2024,"116,3016","51,9996","0,4471","0,4322"
Fraxinus,2025-Beta-1,Neuchatel,"0,6","0,5303",20.03.2024,11.04.2024,"114,961","51,412","0,4472","0,4336"
Fraxinus,2025-Beta-1,Neuchatel,"0,75","0,5414",20.03.2024,11.04.2024,"112,9481","50,5473","0,4475","0,4358"
Fraxinus,2025-Beta-1,Neuchatel,"0,8","0,546",20.03.2024,11.04.2024,"112,114","50,1655","0,4475","0,4348"
Fraxinus,2025-Beta-1,Neuchatel,"0,85","0,5522",20.03.2024,11.04.2024,"111,0527","49,7082","0,4476","0,434"
Fraxinus,2025-Beta-1,Neuchatel,"0,9","0,5602",20.03.2024,11.04.2024,"109,6375","49,0821","0,4477","0,4357"
Fraxinus,2025-Beta-1,Neuchatel,"0,91","0,5626",20.03.2024,11.04.2024,"109,2359","48,921","0,4478","0,4347"
Fraxinus,2025-Beta-1,Neuchatel,"0,92","0,5651",20.03.2024,11.04.2024,"108,829","48,738","0,4478","0,4348"
Fraxinus,2025-Beta-1,Neuchatel,"0,93","0,5679",20.03.2024,11.04.2024,"108,3467","48,5249","0,4479","0,4349"
Fraxinus,2025-Beta-1,Neuchatel,"0,94","0,5714",20.03.2024,11.04.2024,"107,7707","48,2821","0,448","0,4351"
Fraxinus,2025-Beta-1,Neuchatel,"0,95","0,5755",20.03.2024,11.04.2024,"107,1094","47,9975","0,4481","0,4347"
Fraxinus,2025-Beta-1,Neuchatel,"0,96","0,5802",20.03.2024,11.04.2024,"106,3681","47,6551","0,448","0,4345"
Fraxinus,2025-Beta-1,Neuchatel,"0,97","0,5864",20.03.2024,11.04.2024,"105,331","47,1917","0,448","0,4337"
Fraxinus,2025-Beta-1,Neuchatel,"0,98","0,596",20.03.2024,11.04.2024,"103,8256","46,5429","0,4483","0,4329"
Fraxinus,2025-Beta-1,Neuchatel,"0,99","0,6136",20.03.2024,11.04.2024,"101,2251","45,3428","0,4479","0,4336"
Fraxinus,2025-Beta-1,Neuchatel,"0,999","0,6806",20.03.2024,11.04.2024,"92,1679","40,8225","0,4429","0,4383"
Fraxinus,2025-Beta-1,Neuchatel,"0,9999","0,7692",20.03.2024,11.04.2024,"82,3801","35,0558","0,4255","0,4454"
Fraxinus,2025-Beta-1,Neuchatel,1,"0,879",20.03.2024,11.04.2024,"72,551","27,882","0,3843","0,4599"
Fraxinus,2025-Beta-1,Neuchatel,1,"1,0206",20.03.2024,11.04.2024,"62,9339","19,7539","0,3139","0,4776"
Fraxinus,2025-Beta-1,Neuchatel,1,"1,1571",20.03.2024,11.04.2024,"55,8181","13,9606","0,2501","0,5034"
Platanus,2025-Beta-1,Neuchatel,0,"174,2901",02.04.2024,18.04.2024,"0,3074","0,0526","0,1712","0,4527"
Platanus,2025-Beta-1,Neuchatel,"0,2","174,2901",02.04.2024,18.04.2024,"0,3074","0,0526","0,1712","0,4527"
Platanus,2025-Beta-1,Neuchatel,"0,4","174,2626",02.04.2024,18.04.2024,"0,3064","0,0522","0,1705","0,4549"
Platanus,2025-Beta-1,Neuchatel,"0,6","184,8464",02.04.2024,18.04.2024,"0,2819","0,0442","0,1568","0,4608"
Platanus,2025-Beta-1,Neuchatel,"0,75","210,8049",02.04.2024,18.04.2024,"0,2502","0,0395","0,1579","0,4249"
Platanus,2025-Beta-1,Neuchatel,"0,8","224,3312",02.04.2024,18.04.2024,"0,2369","0,0369","0,1557","0,4318"
Platanus,2025-Beta-1,Neuchatel,"0,85","258,2055",02.04.2024,18.04.2024,"0,2094","0,0319","0,1522","0,4286"
Platanus,2025-Beta-1,Neuchatel,"0,9","282,9946",02.04.2024,18.04.2024,"0,191","0,0251","0,1314","0,4438"
Platanus,2025-Beta-1,Neuchatel,"0,91","285,1782",02.04.2024,18.04.2024,"0,1889","0,0247","0,1306","0,435"
Platanus,2025-Beta-1,Neuchatel,"0,92","288,5964",02.04.2024,18.04.2024,"0,1859","0,0241","0,1298","0,4416"
Platanus,2025-Beta-1,Neuchatel,"0,93","289,4924",02.04.2024,18.04.2024,"0,1828","0,0233","0,1275","0,4445"
Platanus,2025-Beta-1,Neuchatel,"0,94","302,9233",02.04.2024,18.04.2024,"0,1736","0,0217","0,125","0,4421"
Platanus,2025-Beta-1,Neuchatel,"0,95","313,5508",02.04.2024,18.04.2024,"0,1665","0,0206","0,1238","0,4512"
Platanus,2025-Beta-1,Neuchatel,"0,96","340,9898",02.04.2024,18.04.2024,"0,1542","0,0202","0,1309","0,4547"
Platanus,2025-Beta-1,Neuchatel,"0,97","373,3942",02.04.2024,18.04.2024,"0,1409","0,0195","0,1384","0,4495"
