name,brandName,comparisonPriceUnit,urlSlugText,productConcreteSku,usaSnapEligible,formattedPrice,preFormattedUnitContent,categoryName,categoryKey,mainCategoryName,mainCategoryKey,text,cluster
"Stuffed Crust Chicken Bacon Ranch Pizza, 30.25 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-stuffed-crust-chicken-bacon-ranch-pizza-30-25-oz,10100,True,$7.69,,Frozen Foods,14,Frozen Foods,14,"Stuffed Crust Chicken Bacon Ranch Pizza, 30.25 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-stuffed-crust-chicken-bacon-ranch-pizza-30-25-oz $7.69 Frozen Foods Frozen Foods",3
"Gluten Free Chicken Bites, 18 oz",liveGfree,oz,livegfree-gluten-free-chicken-bites-18-oz,10805,True,$8.79,,Frozen Foods,14,Frozen Foods,14,"Gluten Free Chicken Bites, 18 oz liveGfree oz livegfree-gluten-free-chicken-bites-18-oz $8.79 Frozen Foods Frozen Foods",3
"Chicken in Red Sauce Tamales, 24 oz",Del Real,oz,del-real-chicken-in-red-sauce-tamales-24-oz,10900,True,$8.69,,Frozen Foods,14,Frozen Foods,14,"Chicken in Red Sauce Tamales, 24 oz Del Real oz del-real-chicken-in-red-sauce-tamales-24-oz $8.69 Frozen Foods Frozen Foods",3
"Angus Cheeseburger Pita Melt, 13.5 oz",Bremer,oz,bremer-angus-cheeseburger-pita-melt-13-5-oz,10957,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Angus Cheeseburger Pita Melt, 13.5 oz Bremer oz bremer-angus-cheeseburger-pita-melt-13-5-oz $5.49 Frozen Foods Frozen Foods",3
"Chicken  & Cheese Ravioli, 25 oz",Priano,oz,priano-chicken-cheese-ravioli-25-oz,10979,True,$3.89,,Frozen Foods,14,Frozen Foods,14,"Chicken  & Cheese Ravioli, 25 oz Priano oz priano-chicken-cheese-ravioli-25-oz $3.89 Frozen Foods Frozen Foods",3
"Chicken Pot Stickers, 16 oz",Fusia Asian Inspirations,oz,fusia-asian-inspirations-chicken-pot-stickers-16-oz,11155,True,$4.39,,Frozen Foods,14,Frozen Foods,14,"Chicken Pot Stickers, 16 oz Fusia Asian Inspirations oz fusia-asian-inspirations-chicken-pot-stickers-16-oz $4.39 Frozen Foods Frozen Foods",3
"Pork Pot Stickers, 16 oz",Fusia Asian Inspirations,oz,fusia-asian-inspirations-pork-pot-stickers-16-oz,11512,True,$4.39,,Frozen Foods,14,Frozen Foods,14,"Pork Pot Stickers, 16 oz Fusia Asian Inspirations oz fusia-asian-inspirations-pork-pot-stickers-16-oz $4.39 Frozen Foods Frozen Foods",3
"Steamed Edamame in the Pod, 16 oz",Season's Choice,oz,season-s-choice-edamame-shelled-edamame,11650,True,$2.75,,Frozen Foods,14,Frozen Foods,14,"Steamed Edamame in the Pod, 16 oz Season's Choice oz season-s-choice-edamame-shelled-edamame $2.75 Frozen Foods Frozen Foods",3
"Honey BBQ Chicken Wings, 22 oz",Kirkwood,oz,kirkwood-honey-bbq-chicken-wings-22-oz,11748,True,$8.59,,Frozen Foods,14,Frozen Foods,14,"Honey BBQ Chicken Wings, 22 oz Kirkwood oz kirkwood-honey-bbq-chicken-wings-22-oz $8.59 Frozen Foods Frozen Foods",3
"Steak and Cheese Chimichanga, 5 oz",Casa Mamita,oz,casa-mamita-steak-and-cheese-chimichanga-5-oz,11801,True,$0.99,,Frozen Foods,14,Frozen Foods,14,"Steak and Cheese Chimichanga, 5 oz Casa Mamita oz casa-mamita-steak-and-cheese-chimichanga-5-oz $0.99 Frozen Foods Frozen Foods",3
"Instant Pack Brown Sugar, 9.2 oz",Boba Bam,oz,boba-bam-instant-pack-brown-sugar-9-2-oz,12756,True,$6.59,,Frozen Foods,14,Frozen Foods,14,"Instant Pack Brown Sugar, 9.2 oz Boba Bam oz boba-bam-instant-pack-brown-sugar-9-2-oz $6.59 Frozen Foods Frozen Foods",3
"Texas Barbecue Seasoned Meatloaf, 28 oz",Cattlemen's Ranch,oz,cattlemen-s-ranch-texas-bbq-meatloaf,13100,True,$8.99,,Frozen Foods,14,Frozen Foods,14,"Texas Barbecue Seasoned Meatloaf, 28 oz Cattlemen's Ranch oz cattlemen-s-ranch-texas-bbq-meatloaf $8.99 Frozen Foods Frozen Foods",3
"Homestyle Meatloaf, 28 oz",Cattlemen's Ranch,oz,cattlemen-s-ranch-homestyle-meatloaf,13169,True,$8.99,,Frozen Foods,14,Frozen Foods,14,"Homestyle Meatloaf, 28 oz Cattlemen's Ranch oz cattlemen-s-ranch-homestyle-meatloaf $8.99 Frozen Foods Frozen Foods",3
"Original Frozen Desserts, 12 count",Bomb Pop,fl oz,bomb-pop-original-frozen-desserts-12-count,14260,True,$3.95,,Frozen Foods,14,Frozen Foods,14,"Original Frozen Desserts, 12 count Bomb Pop fl oz bomb-pop-original-frozen-desserts-12-count $3.95 Frozen Foods Frozen Foods",3
"Protein Buttermilk & Vanilla Waffles, 13.4 oz",Breakfast Best,oz,breakfast-best-buttermilk-vanilla-protein-waffles,15608,True,$4.39,,Frozen Foods,14,Frozen Foods,14,"Protein Buttermilk & Vanilla Waffles, 13.4 oz Breakfast Best oz breakfast-best-buttermilk-vanilla-protein-waffles $4.39 Frozen Foods Frozen Foods",3
"Four Meat Roasted Red Pepper Artisan Style Pizza, 16 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-artisan-4-meat-red-pepper-or-p,19631,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Four Meat Roasted Red Pepper Artisan Style Pizza, 16 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-artisan-4-meat-red-pepper-or-p $5.49 Frozen Foods Frozen Foods",3
"Steamable Frozen Broccoli Florets, 12 oz",Season's Choice,oz,season-s-choice-steamable-frozen-broccoli-florets-12-oz,20375,True,$1.25,,Frozen Foods,14,Frozen Foods,14,"Steamable Frozen Broccoli Florets, 12 oz Season's Choice oz season-s-choice-steamable-frozen-broccoli-florets-12-oz $1.25 Frozen Foods Frozen Foods",3
"Steamable Frozen Broccoli Stir Fry, 12 oz",Season's Choice,oz,season-s-choice-steamable-frozen-broccoli-stir-fry-12-oz,20502,True,$2.75,,Frozen Foods,14,Frozen Foods,14,"Steamable Frozen Broccoli Stir Fry, 12 oz Season's Choice oz season-s-choice-steamable-frozen-broccoli-stir-fry-12-oz $2.75 Frozen Foods Frozen Foods",3
"Asian Stir Fry, 32 oz",Fusia Asian Inspirations,oz,fusia-asian-inspirations-asian-stir-fry-32-oz,20503,True,$4.09,,Frozen Foods,14,Frozen Foods,14,"Asian Stir Fry, 32 oz Fusia Asian Inspirations oz fusia-asian-inspirations-asian-stir-fry-32-oz $4.09 Frozen Foods Frozen Foods",3
"Helados Coconut Bolis, 30 fl oz",Helados Mexico,oz.,helados-mexico-helados-coconut-bolis-30-fl-oz,20585,True,$4.95,,Frozen Foods,14,Frozen Foods,14,"Helados Coconut Bolis, 30 fl oz Helados Mexico oz. helados-mexico-helados-coconut-bolis-30-fl-oz $4.95 Frozen Foods Frozen Foods",3
"Mint Mini Ice Cream Cookie Sandwiches, 12 count",Sundae Shoppe,fl oz,sundae-shoppe-mint-mini-ice-cream-cookie-sandwiches-12-count,20881,True,$4.59,,Frozen Foods,14,Frozen Foods,14,"Mint Mini Ice Cream Cookie Sandwiches, 12 count Sundae Shoppe fl oz sundae-shoppe-mint-mini-ice-cream-cookie-sandwiches-12-count $4.59 Frozen Foods Frozen Foods",3
"Three Cheese Mini Pizza Bagels, 28 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-three-cheese-mini-pizza-bagels-28-oz,22084,True,$6.89,,Frozen Foods,14,Frozen Foods,14,"Three Cheese Mini Pizza Bagels, 28 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-three-cheese-mini-pizza-bagels-28-oz $6.89 Frozen Foods Frozen Foods",3
"Seafood Boil Kit, 35.1 oz",Fremont Fish Market,oz.,fremont-fish-market-seafood-boil-kit-35-1-oz,22103,True,$10.99,,Frozen Foods,14,Frozen Foods,14,"Seafood Boil Kit, 35.1 oz Fremont Fish Market oz. fremont-fish-market-seafood-boil-kit-35-1-oz $10.99 Frozen Foods Frozen Foods",3
"Popcorn Shrimp, 18 oz",Fremont Fish Market,oz.,fremont-fish-market-popcorn-shrimp,22997,True,$5.89,,Frozen Foods,14,Frozen Foods,14,"Popcorn Shrimp, 18 oz Fremont Fish Market oz. fremont-fish-market-popcorn-shrimp $5.89 Frozen Foods Frozen Foods",3
"Frozen Strawberry Banana Blend, 48 oz",Season's Choice,oz,season-s-choice-frozen-strawberry-banana-blend-48-oz,23289,True,$6.59,,Frozen Foods,14,Frozen Foods,14,"Frozen Strawberry Banana Blend, 48 oz Season's Choice oz season-s-choice-frozen-strawberry-banana-blend-48-oz $6.59 Frozen Foods Frozen Foods",3
"Tomato,  Mozzarella, & Pesto Thin & Crispy Pizza, 11.3 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-thin-crispy-tomato-mozzarella-pesto-pizza-11-3-oz,23678,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Tomato,  Mozzarella, & Pesto Thin & Crispy Pizza, 11.3 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-thin-crispy-tomato-mozzarella-pesto-pizza-11-3-oz $2.99 Frozen Foods Frozen Foods",3
"Spinach Garlic Pizza, 11.89 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-spinach-garlic-pizza,23723,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Spinach Garlic Pizza, 11.89 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-spinach-garlic-pizza $2.99 Frozen Foods Frozen Foods",3
"Spinach  & Garlic Thin & Crispy Pizza, 11.8 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-thin-crispy-spinach-garlic-pizza-11-8-oz,23729,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Spinach  & Garlic Thin & Crispy Pizza, 11.8 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-thin-crispy-spinach-garlic-pizza-11-8-oz $2.99 Frozen Foods Frozen Foods",3
"Tomato Mozzarella Pizza, 11.4 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-tomato-mozzarella-pizza,23791,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Tomato Mozzarella Pizza, 11.4 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-tomato-mozzarella-pizza $2.99 Frozen Foods Frozen Foods",3
"Gluten  Free Cinnamon Raisin English Muffins, 11 oz",LiveGfree,oz,livegfree-gluten-free-cinnamon-raisin-english-muffins-4-count,24240,True,$4.79,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Cinnamon Raisin English Muffins, 11 oz LiveGfree oz livegfree-gluten-free-cinnamon-raisin-english-muffins-4-count $4.79 Frozen Foods Frozen Foods",3
"Gluten  Free Cheese Ravioli, 10 oz",liveGfree,oz,livegfree-cheese-ravioli,24284,True,$3.79,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Cheese Ravioli, 10 oz liveGfree oz livegfree-cheese-ravioli $3.79 Frozen Foods Frozen Foods",3
"Gluten  Free Plain English Muffins, 11 oz",LiveGfree,oz,livegfree-gluten-free-plain-english-muffins-4-count,24300,True,$4.79,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Plain English Muffins, 11 oz LiveGfree oz livegfree-gluten-free-plain-english-muffins-4-count $4.79 Frozen Foods Frozen Foods",3
"Spinach  Ravioli, 10 oz",liveGfree,oz,livegfree-spinach-ravioli,24354,True,$3.79,,Frozen Foods,14,Frozen Foods,14,"Spinach  Ravioli, 10 oz liveGfree oz livegfree-spinach-ravioli $3.79 Frozen Foods Frozen Foods",3
"Gluten  Free Spinach & Cheese Ravioli, 10 oz",liveGfree,oz,livegfree-gluten-free-spinach-cheese-ravioli-10-oz,24385,True,$3.79,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Spinach & Cheese Ravioli, 10 oz liveGfree oz livegfree-gluten-free-spinach-cheese-ravioli-10-oz $3.79 Frozen Foods Frozen Foods",3
"Organic Frozen Strawberries, 24 oz",Simply Nature,oz,simply-nature-organic-frozen-strawberries-24-oz,24414,True,$6.95,,Frozen Foods,14,Frozen Foods,14,"Organic Frozen Strawberries, 24 oz Simply Nature oz simply-nature-organic-frozen-strawberries-24-oz $6.95 Frozen Foods Frozen Foods",0
"Potato Puffs/Crispy Tots, 32 oz",Season's Choice,oz,season-s-choice-potato-puffs-crispy-tots-32-oz,25261,True,$3.85,,Frozen Foods,14,Frozen Foods,14,"Potato Puffs/Crispy Tots, 32 oz Season's Choice oz season-s-choice-potato-puffs-crispy-tots-32-oz $3.85 Frozen Foods Frozen Foods",3
"Gluten  Free Dino Buddies Chicken Nuggets, 32 oz",Yummy,oz,yummy-gluten-free-dino-buddies-chicken-nuggets-32-oz,25439,True,$7.99,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Dino Buddies Chicken Nuggets, 32 oz Yummy oz yummy-gluten-free-dino-buddies-chicken-nuggets-32-oz $7.99 Frozen Foods Frozen Foods",3
"Pepperoni, Mushroom and Black Olive Artisan Style Pizza, 18.9 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-artisan-crust-pepperoni-with-mushroom-black-olives-pizza-18-9-oz,26223,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Pepperoni, Mushroom and Black Olive Artisan Style Pizza, 18.9 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-artisan-crust-pepperoni-with-mushroom-black-olives-pizza-18-9-oz $5.49 Frozen Foods Frozen Foods",3
"La Michoacana Paletas, 36 fl oz",La Michoacana,fl oz,la-michoacana-la-michoacana-paletas-36-fl-oz,26310,True,$8.15,,Frozen Foods,14,Frozen Foods,14,"La Michoacana Paletas, 36 fl oz La Michoacana fl oz la-michoacana-la-michoacana-paletas-36-fl-oz $8.15 Frozen Foods Frozen Foods",3
"Helados Mexico Mini Cream, 18 fl oz",Helados Mexico,oz,helados-mexico-helados-mexico-mini-cream-18-fl-oz,26314,True,$5.19,,Frozen Foods,14,Frozen Foods,14,"Helados Mexico Mini Cream, 18 fl oz Helados Mexico oz helados-mexico-helados-mexico-mini-cream-18-fl-oz $5.19 Frozen Foods Frozen Foods",3
"Strawberry Paletas, 18 fl oz",Helados Mexico,fl oz,helados-mexico-strawberry-paletas-18-fl-oz,26316,True,$4.09,,Frozen Foods,14,Frozen Foods,14,"Strawberry Paletas, 18 fl oz Helados Mexico fl oz helados-mexico-strawberry-paletas-18-fl-oz $4.09 Frozen Foods Frozen Foods",3
"Mangonada Paletas, 18 fl oz",Helados Mexico,fl oz,helados-mexico-mangonada-paletas-18-fl-oz,26318,True,$4.09,,Frozen Foods,14,Frozen Foods,14,"Mangonada Paletas, 18 fl oz Helados Mexico fl oz helados-mexico-mangonada-paletas-18-fl-oz $4.09 Frozen Foods Frozen Foods",3
"HM Creme Paletas Variety, 48 fl oz",Helados Mexico,fl oz,helados-mexico-hm-creme-paletas-variety-48-fl-oz,26320,True,$9.89,,Frozen Foods,14,Frozen Foods,14,"HM Creme Paletas Variety, 48 fl oz Helados Mexico fl oz helados-mexico-hm-creme-paletas-variety-48-fl-oz $9.89 Frozen Foods Frozen Foods",3
"Mangohelada Cup, 7 fl oz",La Michoacana,fl oz,la-michoacana-mangohelada-cup-7-fl-oz,26321,True,$2.39,,Frozen Foods,14,Frozen Foods,14,"Mangohelada Cup, 7 fl oz La Michoacana fl oz la-michoacana-mangohelada-cup-7-fl-oz $2.39 Frozen Foods Frozen Foods",3
"Cherry Pineapple Monster Pops, 36 fl oz",Budget Saver,fl oz,budget-saver-cherry-pineapple,28239,True,$3.19,,Frozen Foods,14,Frozen Foods,14,"Cherry Pineapple Monster Pops, 36 fl oz Budget Saver fl oz budget-saver-cherry-pineapple $3.19 Frozen Foods Frozen Foods",3
"Chocolate Peanut Butter Super Premium Ice Cream, 16 fl oz",Specially Selected,fl oz,specially-selected-premium-chocolate-peanut-butter-ice-cream-1-pint,29100,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Chocolate Peanut Butter Super Premium Ice Cream, 16 fl oz Specially Selected fl oz specially-selected-premium-chocolate-peanut-butter-ice-cream-1-pint $2.99 Frozen Foods Frozen Foods",3
"Vanilla Chocolate Almond Super Premium Ice Cream, 16 fl oz",Specially Selected,fl oz,specially-selected-premium-vanilla-chocolate-almond-ice-cream-1-pint,29101,True,$2.99,,Frozen Foods,14,Frozen Foods,14,"Vanilla Chocolate Almond Super Premium Ice Cream, 16 fl oz Specially Selected fl oz specially-selected-premium-vanilla-chocolate-almond-ice-cream-1-pint $2.99 Frozen Foods Frozen Foods",3
"Gluten  Free Vegetable Egg Rolls, 9 oz",liveGfree,oz,livegfree-gluten-free-vegetable-egg-rolls-9-oz,29403,True,$5.99,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Vegetable Egg Rolls, 9 oz liveGfree oz livegfree-gluten-free-vegetable-egg-rolls-9-oz $5.99 Frozen Foods Frozen Foods",3
"Gluten  Free Chicken Egg Rolls, 9 oz",liveGfree,oz,livegfree-gluten-free-chicken-egg-rolls-9-oz,29438,True,$5.99,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Chicken Egg Rolls, 9 oz liveGfree oz livegfree-gluten-free-chicken-egg-rolls-9-oz $5.99 Frozen Foods Frozen Foods",3
"California Roll, 15 counts",Fusia Asian Inspirations,oz,fusia-asian-inspirations-california-roll-15-counts,29870,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"California Roll, 15 counts Fusia Asian Inspirations oz fusia-asian-inspirations-california-roll-15-counts $5.49 Frozen Foods Frozen Foods",3
"Shrimp & Avocado Sushi Roll, 15 count",Fusia Asian Inspirations,oz,fusia-asian-inspirations-shrimp-avocado-sushi-roll-15-count,29944,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Shrimp & Avocado Sushi Roll, 15 count Fusia Asian Inspirations oz fusia-asian-inspirations-shrimp-avocado-sushi-roll-15-count $5.49 Frozen Foods Frozen Foods",3
"Sea Salt Caramel Low Fat Ice Cream, 48 fl oz",Sundae Shoppe,fl oz,sundae-shoppe-sea-salt-caramel-low-fat-ice-cream-48-fl-oz,30615,True,$3.65,,Frozen Foods,14,Frozen Foods,14,"Sea Salt Caramel Low Fat Ice Cream, 48 fl oz Sundae Shoppe fl oz sundae-shoppe-sea-salt-caramel-low-fat-ice-cream-48-fl-oz $3.65 Frozen Foods Frozen Foods",3
"Vanilla Low Fat Ice Cream, 48 fl oz",Sundae Shoppe,fl oz,sundae-shoppe-vanilla-low-fat-ice-cream-48-fl-oz,30616,True,$3.65,,Frozen Foods,14,Frozen Foods,14,"Vanilla Low Fat Ice Cream, 48 fl oz Sundae Shoppe fl oz sundae-shoppe-vanilla-low-fat-ice-cream-48-fl-oz $3.65 Frozen Foods Frozen Foods",3
"Mango Frozen Fruit Bars, 4 count",Sundae Shoppe,fl oz,sundae-shoppe-mango-frozen-fruit-bars-4-count,32512,True,$3.25,,Frozen Foods,14,Frozen Foods,14,"Mango Frozen Fruit Bars, 4 count Sundae Shoppe fl oz sundae-shoppe-mango-frozen-fruit-bars-4-count $3.25 Frozen Foods Frozen Foods",3
"Pepperoni Rising Crust Pizza, 30.20 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-pepperoni-rising-crust-pizza-30-20-oz,33331,True,$4.85,,Frozen Foods,14,Frozen Foods,14,"Pepperoni Rising Crust Pizza, 30.20 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-pepperoni-rising-crust-pizza-30-20-oz $4.85 Frozen Foods Frozen Foods",3
"Cheese Rising Crust Pizza, 29.75 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-cheese-rising-crust-pizza-29-75-oz,33335,True,$4.85,,Frozen Foods,14,Frozen Foods,14,"Cheese Rising Crust Pizza, 29.75 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-cheese-rising-crust-pizza-29-75-oz $4.85 Frozen Foods Frozen Foods",3
Shrimp Skewers,Fremont Fish Market,oz,fremont-fish-market-salted-butter-garlic-wild-caught-argentine-red-shrimp-skewers-4-count,33474,True,$7.69,,Frozen Foods,14,Frozen Foods,14,Shrimp Skewers Fremont Fish Market oz fremont-fish-market-salted-butter-garlic-wild-caught-argentine-red-shrimp-skewers-4-count $7.69 Frozen Foods Frozen Foods,3
Shrimp Skewers,Fremont Fish Market,oz,fremont-fish-market-citrus-herb-wild-caught-argentine-red-shrimp-skewers-4-count,33475,True,$7.69,,Frozen Foods,14,Frozen Foods,14,Shrimp Skewers Fremont Fish Market oz fremont-fish-market-citrus-herb-wild-caught-argentine-red-shrimp-skewers-4-count $7.69 Frozen Foods Frozen Foods,3
"Lime Frozen Fruit Bars, 4 count",Sundae Shoppe,fl oz,sundae-shoppe-lime-frozen-fruit-bars-4-count,33718,True,$3.25,,Frozen Foods,14,Frozen Foods,14,"Lime Frozen Fruit Bars, 4 count Sundae Shoppe fl oz sundae-shoppe-lime-frozen-fruit-bars-4-count $3.25 Frozen Foods Frozen Foods",3
"Pineapple Frozen Fruit Bars, 4 count",Sundae Shoppe,fl oz,sundae-shoppe-pineapple-frozen-fruit-bars-4-count,33723,True,$3.25,,Frozen Foods,14,Frozen Foods,14,"Pineapple Frozen Fruit Bars, 4 count Sundae Shoppe fl oz sundae-shoppe-pineapple-frozen-fruit-bars-4-count $3.25 Frozen Foods Frozen Foods",3
"Cookies and Cream Mochi Ice Cream, 6 count",Sundae Shoppe,oz,sundae-shoppe-cookies-and-cream-mochi-ice-cream-6-count,33842,True,$4.95,,Frozen Foods,14,Frozen Foods,14,"Cookies and Cream Mochi Ice Cream, 6 count Sundae Shoppe oz sundae-shoppe-cookies-and-cream-mochi-ice-cream-6-count $4.95 Frozen Foods Frozen Foods",3
"Mango Mochi Ice Cream, 6 count",Sundae Shoppe,oz,sundae-shoppe-mango-mochi-ice-cream-6-count,33844,True,$4.95,,Frozen Foods,14,Frozen Foods,14,"Mango Mochi Ice Cream, 6 count Sundae Shoppe oz sundae-shoppe-mango-mochi-ice-cream-6-count $4.95 Frozen Foods Frozen Foods",3
"Strawberry Mochi Ice Cream, 6 count",Sundae Shoppe,oz,sundae-shoppe-strawberry-mochi-ice-cream-6-count,33850,True,$4.95,,Frozen Foods,14,Frozen Foods,14,"Strawberry Mochi Ice Cream, 6 count Sundae Shoppe oz sundae-shoppe-strawberry-mochi-ice-cream-6-count $4.95 Frozen Foods Frozen Foods",3
"Freezer Bars Variety Pack, 80 count",Pop-Ice,ct,pop-ice-freezer-bars-variety-pack-80-count,34697,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Freezer Bars Variety Pack, 80 count Pop-Ice ct pop-ice-freezer-bars-variety-pack-80-count $5.49 Frozen Foods Frozen Foods",3
"Grilled  & Ready Oven Roasted Diced Chicken Breast, 22 oz",Tyson,oz,tyson-grilled-ready-oven-roasted-diced-chicken-breast-22-oz,35331,True,$7.49,,Frozen Foods,14,Frozen Foods,14,"Grilled  & Ready Oven Roasted Diced Chicken Breast, 22 oz Tyson oz tyson-grilled-ready-oven-roasted-diced-chicken-breast-22-oz $7.49 Frozen Foods Frozen Foods",3
"Strawberry Instant Boba Kit, 9.2 oz",Boba Bam,oz,boba-bam-strawberry-instant-boba-kit-9-2-oz,37503,True,$6.59,,Frozen Foods,14,Frozen Foods,14,"Strawberry Instant Boba Kit, 9.2 oz Boba Bam oz boba-bam-strawberry-instant-boba-kit-9-2-oz $6.59 Frozen Foods Frozen Foods",3
"Chicken Cilantro Lime Burritos, 16 oz",Whole & Simple,oz,whole-simple-chicken-cilantro-lime-burritos,37656,True,$8.25,,Frozen Foods,14,Frozen Foods,14,"Chicken Cilantro Lime Burritos, 16 oz Whole & Simple oz whole-simple-chicken-cilantro-lime-burritos $8.25 Frozen Foods Frozen Foods",3
"Chicken & Cheese Taquitos, 20 oz",Casa Mamita,oz,casa-mamita-chicken-cheese-taquitos,37673,True,$5.49,,Frozen Foods,14,Frozen Foods,14,"Chicken & Cheese Taquitos, 20 oz Casa Mamita oz casa-mamita-chicken-cheese-taquitos $5.49 Frozen Foods Frozen Foods",3
"Gluten  Free Pizza Dough, 12 oz",liveGfree,oz.,livegfree-gluten-free-pizza-dough-12-oz,38815,True,$3.29,,Frozen Foods,14,Frozen Foods,14,"Gluten  Free Pizza Dough, 12 oz liveGfree oz. livegfree-gluten-free-pizza-dough-12-oz $3.29 Frozen Foods Frozen Foods",3
"Pepperoni Pizza Pocket, 9 oz",Hot Pockets,oz,hot-pockets-pepperoni-pizza-pocket,39252,True,$3.29,,Frozen Foods,14,Frozen Foods,14,"Pepperoni Pizza Pocket, 9 oz Hot Pockets oz hot-pockets-pepperoni-pizza-pocket $3.29 Frozen Foods Frozen Foods",3
"Frozen Thin Crust Pepperoni Pizza, 14.3 oz",Mama Cozzi's Pizza Kitchen,oz,mama-cozzi-s-pizza-kitchen-frozen-thin-crust-pepperoni-pizza-14-3-oz,42163,True,$3.25,,Frozen Foods,14,Frozen Foods,14,"Frozen Thin Crust Pepperoni Pizza, 14.3 oz Mama Cozzi's Pizza Kitchen oz mama-cozzi-s-pizza-kitchen-frozen-thin-crust-pepperoni-pizza-14-3-oz $3.25 Frozen Foods Frozen Foods",3
