date,country_code,country,price,combined_text,clean_text,cluster,SVD_1,SVD_2
2019-03-31,MA,Morocco,106.5269,2019-03-31 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2019-03-31,MK,North Macedonia,96.8824,2019-03-31 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2019-03-31,MT,Malta,130.1483,2019-03-31 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2019-03-31,MX,Mexico,171.8704,2019-03-31 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2019-03-31,MY,Malaysia,194.1075,2019-03-31 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2019-03-31,NL,Netherlands,116.9326,2019-03-31 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2019-03-31,NO,Norway,150.899,2019-03-31 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2019-03-31,NZ,New Zealand,175.7425,2019-03-31 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2019-03-31,PE,Peru,171.9173,2019-03-31 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2019-03-31,PH,Philippines,188.1044,2019-03-31 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2019-03-31,PL,Poland,112.0538,2019-03-31 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2019-03-31,PT,Portugal,127.7414,2019-03-31 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2019-03-31,RO,Romania,100.4184,2019-03-31 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2019-03-31,RS,Serbia,132.789,2019-03-31 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2019-03-31,RU,Russia,95.948,2019-03-31 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2019-03-31,SE,Sweden,155.4349,2019-03-31 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2019-03-31,SG,Singapore,111.8344,2019-03-31 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2019-03-31,SI,Slovenia,108.3401,2019-03-31 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2019-03-31,SK,Slovakia,130.1675,2019-03-31 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2019-03-31,TH,Thailand,153.9269,2019-03-31 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2019-03-31,TR,Türkiye,238.5803,2019-03-31 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2019-03-31,US,United States,150.5962,2019-03-31 US United States,united state,8,0.0005102639912033831,0.744442567499451
2019-03-31,XM,Euro area,115.4088,2019-03-31 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2019-03-31,XW,World,145.3369,2019-03-31 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2019-03-31,ZA,South Africa,151.8626,2019-03-31 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2019-06-30,4T,Emerging market economies (aggregate),162.7105,2019-06-30 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2019-06-30,5R,Advanced economies,134.8431,2019-06-30 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2019-06-30,AT,Austria,163.8971,2019-06-30 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2019-06-30,AU,Australia,130.4937,2019-06-30 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2019-06-30,BE,Belgium,122.0994,2019-06-30 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2019-06-30,BG,Bulgaria,123.1104,2019-06-30 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2019-06-30,BR,Brazil,153.779,2019-06-30 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2019-06-30,CA,Canada,177.7694,2019-06-30 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2019-06-30,CH,Switzerland,133.4812,2019-06-30 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2019-06-30,CL,Chile,234.7169,2019-06-30 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2019-06-30,CN,China,137.1538,2019-06-30 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2019-06-30,CO,Colombia,196.1345,2019-06-30 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2019-06-30,CY,Cyprus,77.9239,2019-06-30 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2019-06-30,CZ,Czechia,147.6503,2019-06-30 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2019-06-30,DE,Germany,149.7,2019-06-30 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2019-06-30,DK,Denmark,130.9432,2019-06-30 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2019-06-30,EE,Estonia,192.6518,2019-06-30 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2019-06-30,ES,Spain,92.358,2019-06-30 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2019-06-30,FI,Finland,111.5016,2019-06-30 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2019-06-30,FR,France,110.0476,2019-06-30 FR France,france,2,0.0009767638286374875,0.000991338155062644
2019-06-30,GB,United Kingdom,134.6633,2019-06-30 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2019-06-30,GR,Greece,68.9145,2019-06-30 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2019-06-30,HK,Hong Kong SAR,261.2844,2019-06-30 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2019-06-30,HR,Croatia,109.165,2019-06-30 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2019-06-30,HU,Hungary,182.0123,2019-06-30 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2019-06-30,ID,Indonesia,153.7189,2019-06-30 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2019-06-30,IE,Ireland,126.1817,2019-06-30 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2019-06-30,IL,Israel,157.6844,2019-06-30 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2019-06-30,IN,India,286.2845,2019-06-30 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2019-06-30,IS,Iceland,204.6434,2019-06-30 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2019-06-30,IT,Italy,83.9119,2019-06-30 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2019-06-30,JP,Japan,114.1762,2019-06-30 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2019-06-30,KR,Korea,121.7577,2019-06-30 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2019-06-30,LT,Lithuania,155.708,2019-06-30 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2019-06-30,LU,Luxembourg,163.8359,2019-06-30 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2019-06-30,LV,Latvia,174.48,2019-06-30 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2019-06-30,MA,Morocco,106.5269,2019-06-30 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2019-06-30,MK,North Macedonia,99.7625,2019-06-30 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2019-06-30,MT,Malta,134.871,2019-06-30 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2019-06-30,MX,Mexico,176.0633,2019-06-30 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2019-06-30,MY,Malaysia,195.692,2019-06-30 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2019-06-30,NL,Netherlands,118.4831,2019-06-30 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2019-06-30,NO,Norway,155.2141,2019-06-30 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2019-06-30,NZ,New Zealand,175.1256,2019-06-30 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2019-06-30,PE,Peru,173.6966,2019-06-30 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2019-06-30,PH,Philippines,195.1776,2019-06-30 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2019-06-30,PL,Poland,114.6672,2019-06-30 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2019-06-30,PT,Portugal,131.0109,2019-06-30 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2019-06-30,RO,Romania,102.0921,2019-06-30 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2019-06-30,RS,Serbia,136.1353,2019-06-30 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2019-06-30,RU,Russia,96.4025,2019-06-30 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2019-06-30,SE,Sweden,157.5278,2019-06-30 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2019-06-30,SG,Singapore,113.4901,2019-06-30 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2019-06-30,SI,Slovenia,109.9185,2019-06-30 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2019-06-30,SK,Slovakia,134.9663,2019-06-30 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2019-06-30,TH,Thailand,155.1724,2019-06-30 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2019-06-30,TR,Türkiye,242.5555,2019-06-30 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2019-06-30,US,United States,152.1008,2019-06-30 US United States,united state,8,0.0005102639912033831,0.744442567499451
2019-06-30,XM,Euro area,117.3079,2019-06-30 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2019-06-30,XW,World,147.0867,2019-06-30 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2019-06-30,ZA,South Africa,152.3529,2019-06-30 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2019-09-30,4T,Emerging market economies (aggregate),164.5527,2019-09-30 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2019-09-30,5R,Advanced economies,136.1795,2019-09-30 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2019-09-30,AT,Austria,163.2685,2019-09-30 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2019-09-30,AU,Australia,133.6883,2019-09-30 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2019-09-30,BE,Belgium,125.9532,2019-09-30 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2019-09-30,BG,Bulgaria,124.7265,2019-09-30 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2019-09-30,BR,Brazil,155.8745,2019-09-30 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2019-09-30,CA,Canada,178.1112,2019-09-30 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2019-09-30,CH,Switzerland,133.6664,2019-09-30 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2019-09-30,CL,Chile,244.1798,2019-09-30 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2019-09-30,CN,China,138.5041,2019-09-30 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2019-09-30,CO,Colombia,199.9576,2019-09-30 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2019-09-30,CY,Cyprus,78.4359,2019-09-30 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2019-09-30,CZ,Czechia,150.5907,2019-09-30 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2019-09-30,DE,Germany,151.8,2019-09-30 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2019-09-30,DK,Denmark,131.1638,2019-09-30 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2019-09-30,EE,Estonia,197.3507,2019-09-30 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2019-09-30,ES,Spain,93.837,2019-09-30 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2019-09-30,FI,Finland,110.7561,2019-09-30 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2019-09-30,FR,France,112.5532,2019-09-30 FR France,france,2,0.0009767638286374875,0.000991338155062644
2019-09-30,GB,United Kingdom,136.8246,2019-09-30 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2019-09-30,GR,Greece,69.8573,2019-09-30 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2019-09-30,HK,Hong Kong SAR,256.9109,2019-09-30 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2019-09-30,HR,Croatia,109.8891,2019-09-30 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2019-09-30,HU,Hungary,184.8946,2019-09-30 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2019-09-30,ID,Indonesia,154.1748,2019-09-30 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2019-09-30,IE,Ireland,128.0063,2019-09-30 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2019-09-30,IL,Israel,158.358,2019-09-30 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2019-09-30,IN,India,288.0732,2019-09-30 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2019-09-30,IS,Iceland,206.5356,2019-09-30 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2019-09-30,IT,Italy,83.6579,2019-09-30 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2019-09-30,JP,Japan,113.5095,2019-09-30 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2019-09-30,KR,Korea,121.718,2019-09-30 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2019-09-30,LT,Lithuania,157.1925,2019-09-30 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2019-09-30,LU,Luxembourg,167.7041,2019-09-30 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2019-09-30,LV,Latvia,179.94,2019-09-30 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2019-09-30,MA,Morocco,107.1939,2019-09-30 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2019-09-30,MK,North Macedonia,97.2224,2019-09-30 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2019-09-30,MT,Malta,138.8248,2019-09-30 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2019-09-30,MX,Mexico,178.8326,2019-09-30 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2019-09-30,MY,Malaysia,197.5737,2019-09-30 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2019-09-30,NL,Netherlands,120.6796,2019-09-30 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2019-09-30,NO,Norway,154.0373,2019-09-30 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2019-09-30,NZ,New Zealand,178.688,2019-09-30 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2019-09-30,PE,Peru,173.2663,2019-09-30 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2019-09-30,PH,Philippines,196.1196,2019-09-30 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2019-09-30,PL,Poland,117.0249,2019-09-30 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2019-09-30,PT,Portugal,133.8239,2019-09-30 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2019-09-30,RO,Romania,103.7657,2019-09-30 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2019-09-30,RS,Serbia,139.6409,2019-09-30 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2019-09-30,RU,Russia,98.1507,2019-09-30 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2019-09-30,SE,Sweden,160.2648,2019-09-30 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2019-09-30,SG,Singapore,114.9953,2019-09-30 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2019-09-30,SI,Slovenia,112.0515,2019-09-30 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2019-09-30,SK,Slovakia,138.6653,2019-09-30 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2019-09-30,TH,Thailand,152.4738,2019-09-30 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2019-09-30,TR,Türkiye,249.37,2019-09-30 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2019-09-30,US,United States,153.8868,2019-09-30 US United States,united state,8,0.0005102639912033831,0.744442567499451
2019-09-30,XM,Euro area,118.8726,2019-09-30 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2019-09-30,XW,World,148.65,2019-09-30 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2019-09-30,ZA,South Africa,152.7378,2019-09-30 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2019-12-31,4T,Emerging market economies (aggregate),166.4204,2019-12-31 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2019-12-31,5R,Advanced economies,137.3847,2019-12-31 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2019-12-31,AT,Austria,164.6042,2019-12-31 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2019-12-31,AU,Australia,138.9158,2019-12-31 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2019-12-31,BE,Belgium,125.2436,2019-12-31 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2019-12-31,BG,Bulgaria,126.6356,2019-12-31 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2019-12-31,BR,Brazil,158.4155,2019-12-31 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2019-12-31,CA,Canada,179.9915,2019-12-31 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2019-12-31,CH,Switzerland,136.0167,2019-12-31 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2019-12-31,CL,Chile,249.8645,2019-12-31 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2019-12-31,CN,China,139.2341,2019-12-31 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2019-12-31,CO,Colombia,199.5204,2019-12-31 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2019-12-31,CY,Cyprus,78.6367,2019-12-31 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2019-12-31,CZ,Czechia,153.7411,2019-12-31 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2019-12-31,DE,Germany,155.5,2019-12-31 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2019-12-31,DK,Denmark,128.406,2019-12-31 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2019-12-31,EE,Estonia,203.0492,2019-12-31 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2019-12-31,ES,Spain,93.2276,2019-12-31 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2019-12-31,FI,Finland,110.0106,2019-12-31 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2019-12-31,FR,France,112.9541,2019-12-31 FR France,france,2,0.0009767638286374875,0.000991338155062644
2019-12-31,GB,United Kingdom,136.3259,2019-12-31 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2019-12-31,GR,Greece,70.2001,2019-12-31 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2019-12-31,HK,Hong Kong SAR,252.4049,2019-12-31 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2019-12-31,HR,Croatia,113.0573,2019-12-31 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2019-12-31,HU,Hungary,183.5068,2019-12-31 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2019-12-31,ID,Indonesia,154.7218,2019-12-31 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2019-12-31,IE,Ireland,127.6917,2019-12-31 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2019-12-31,IL,Israel,160.061,2019-12-31 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2019-12-31,IN,India,291.5876,2019-12-31 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2019-12-31,IS,Iceland,211.085,2019-12-31 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2019-12-31,IT,Italy,83.4039,2019-12-31 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2019-12-31,JP,Japan,112.5427,2019-12-31 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2019-12-31,KR,Korea,122.1546,2019-12-31 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2019-12-31,LT,Lithuania,158.867,2019-12-31 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2019-12-31,LU,Luxembourg,171.1979,2019-12-31 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2019-12-31,LV,Latvia,180.08,2019-12-31 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2019-12-31,MA,Morocco,106.9081,2019-12-31 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2019-12-31,MK,North Macedonia,98.5225,2019-12-31 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2019-12-31,MT,Malta,143.7672,2019-12-31 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2019-12-31,MX,Mexico,180.9432,2019-12-31 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2019-12-31,MY,Malaysia,196.8804,2019-12-31 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2019-12-31,NL,Netherlands,122.4885,2019-12-31 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2019-12-31,NO,Norway,150.7682,2019-12-31 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2019-12-31,NZ,New Zealand,183.2138,2019-12-31 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2019-12-31,PE,Peru,169.2388,2019-12-31 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2019-12-31,PH,Philippines,201.7839,2019-12-31 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2019-12-31,PL,Poland,120.3106,2019-12-31 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2019-12-31,PT,Portugal,136.0594,2019-12-31 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2019-12-31,RO,Romania,104.6025,2019-12-31 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2019-12-31,RS,Serbia,143.3457,2019-12-31 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2019-12-31,RU,Russia,98.5077,2019-12-31 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2019-12-31,SE,Sweden,160.521,2019-12-31 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2019-12-31,SG,Singapore,115.5974,2019-12-31 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2019-12-31,SI,Slovenia,112.299,2019-12-31 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2019-12-31,SK,Slovakia,141.7646,2019-12-31 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2019-12-31,TH,Thailand,158.8052,2019-12-31 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2019-12-31,TR,Türkiye,258.669,2019-12-31 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2019-12-31,US,United States,156.163,2019-12-31 US United States,united state,8,0.0005102639912033831,0.744442567499451
2019-12-31,XM,Euro area,119.9251,2019-12-31 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2019-12-31,XW,World,150.1543,2019-12-31 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2019-12-31,ZA,South Africa,153.7968,2019-12-31 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2020-03-31,4T,Emerging market economies (aggregate),168.3025,2020-03-31 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2020-03-31,5R,Advanced economies,139.1239,2020-03-31 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2020-03-31,AT,Austria,167.4327,2020-03-31 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2020-03-31,AU,Australia,141.1423,2020-03-31 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2020-03-31,BE,Belgium,125.8113,2020-03-31 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2020-03-31,BG,Bulgaria,128.1006,2020-03-31 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2020-03-31,BR,Brazil,161.4332,2020-03-31 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2020-03-31,CA,Canada,183.752,2020-03-31 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2020-03-31,CH,Switzerland,134.9888,2020-03-31 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2020-03-31,CL,Chile,254.2973,2020-03-31 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2020-03-31,CN,China,139.4895,2020-03-31 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2020-03-31,CO,Colombia,203.3567,2020-03-31 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2020-03-31,CY,Cyprus,78.9278,2020-03-31 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2020-03-31,CZ,Czechia,156.4715,2020-03-31 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2020-03-31,DE,Germany,156.8,2020-03-31 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2020-03-31,DK,Denmark,130.6122,2020-03-31 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2020-03-31,EE,Estonia,212.7468,2020-03-31 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2020-03-31,ES,Spain,94.3275,2020-03-31 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2020-03-31,FI,Finland,111.0756,2020-03-31 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2020-03-31,FR,France,114.1569,2020-03-31 FR France,france,2,0.0009767638286374875,0.000991338155062644
