7547,99,7546,5,4,bongo ii,Unnamed: 6,Unnamed: 7,NULL,NULL.1,NULL.2,utc+08:00,NULL.3,NULL.4,96262,text,cluster
7683,99,7539,5,4,lumbukdumu,,,,,,utc+08:00,,,99564,lumbukdumu utc+08:00,3
7684,99,7539,5,4,sirit,,,,,,utc+08:00,,,99564,sirit utc+08:00,3
7685,99,7539,5,4,sumbo,,,,,,utc+08:00,,,99564,sumbo utc+08:00,3
7686,99,7539,5,4,suwenem,,,,,,utc+08:00,,,99564,suwenem utc+08:00,3
7687,99,7539,5,4,wiritlak,,,,,,utc+08:00,,,99564,wiritlak utc+08:00,3
7688,99,7539,5,4,yebadolma,,,,,,utc+08:00,,,99564,yebadolma utc+08:00,3
7689,99,7539,5,4,yigi,,,,,,utc+08:00,,,99564,yigi utc+08:00,3
7690,99,7539,5,4,maima,,,,,,utc+08:00,,,99564,maima utc+08:00,3
7691,99,7539,5,4,nolo,,,,,,utc+08:00,,,99564,nolo utc+08:00,3
7692,99,7539,5,4,wuarem,,,,,,utc+08:00,,,99564,wuarem utc+08:00,3
7693,99,7539,5,4,yenggelo,,,,,,utc+08:00,,,99564,yenggelo utc+08:00,3
7694,99,7539,5,4,adoki,,,,,,utc+08:00,,,98155,adoki utc+08:00,3
7695,99,7539,5,4,amyabenram,,,,,,utc+08:00,,,98155,amyabenram utc+08:00,3
7696,99,7539,5,4,binyeri,,,,,,utc+08:00,,,98155,binyeri utc+08:00,3
7697,99,7539,5,4,birub,,,,,,utc+08:00,,,98155,birub utc+08:00,3
7698,99,7539,5,4,inpendi,,,,,,utc+08:00,,,98155,inpendi utc+08:00,3
7699,99,7539,5,4,kabidon,,,,,,utc+08:00,,,98155,kabidon utc+08:00,3
7700,99,7539,5,4,moibaken,,,,,,utc+08:00,,,98155,moibaken utc+08:00,3
7701,99,7539,5,4,padwa,,,,,,utc+08:00,,,98155,padwa utc+08:00,3
7702,99,7539,5,4,padwa pantai,,,,,,utc+08:00,,,98155,padwa pantai utc+08:00,3
7703,99,7539,5,4,rarmpimbo (rampimbo),,,,,,utc+08:00,,,98155,rarmpimbo (rampimbo) utc+08:00,3
7704,99,7539,5,4,samber,,,,,,utc+08:00,,,98155,samber utc+08:00,2
7705,99,7539,5,4,samber sup,,,,,,utc+08:00,,,98155,samber sup utc+08:00,2
7706,99,7539,5,4,suneri,,,,,,utc+08:00,,,98155,suneri utc+08:00,3
7707,99,7539,5,4,sunyar,,,,,,utc+08:00,,,98155,sunyar utc+08:00,3
7708,99,7539,5,4,syabes,,,,,,utc+08:00,,,98155,syabes utc+08:00,3
7709,99,7539,5,4,urfu,,,,,,utc+08:00,,,98155,urfu utc+08:00,3
7710,99,7539,5,4,waroi (waroy),,,,,,utc+08:00,,,98155,waroi (waroy) utc+08:00,3
7711,99,7539,5,4,wirmaker,,,,,,utc+08:00,,,98155,wirmaker utc+08:00,3
7712,99,7539,5,4,yendidori,,,,,,utc+08:00,,,98155,yendidori utc+08:00,3
7713,99,7539,5,4,bamus,,,,,,utc+08:00,,,98474,bamus utc+08:00,3
7714,99,7539,5,4,bamus waiman (bamuswayman),,,,,,utc+08:00,,,98474,bamus waiman (bamuswayman) utc+08:00,3
7715,99,7539,5,4,baun (baum),,,,,,utc+08:00,,,98474,baun (baum) utc+08:00,3
