word,level,pos,definition_url,voice_url,clean_text,cluster
no matter…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/matter_1#matter_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_ma/no_matter_1_us_1.ogg,matter,1
no more than…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_mo/no_more_than_1_us_1.ogg,,1
no problem,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/problem_1#problem_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_pr/no_problem_1_us_1.ogg,problem,1
no way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_63,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_wa/no_way_1_us_2.ogg,way,1
not at all,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/all_2#all_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_a/not_at_all_1_us_3.ogg,,1
not even,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/even_1#even3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_e/not_even_1_us_1.ogg,even,1
not necessarily,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/necessarily#necessarily_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_n/not_necessarily_1_us_1.ogg,necessarily,1
not only,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/not#only_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_o/not_only_1_us_1.ogg,,1
not to mention,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/mention_1#mention_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_t/not_to_mention_1_us_1.ogg,mention,1
nothing but,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/nothing#nothing_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/nothi/nothing_but_1_us_2.ogg,nothing,1
nothing like,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/nothing#nothing_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/nothi/nothing_like_1_us_1.ogg,nothing like,1
of course,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/of_/of_co/of_course_1_us_1.ogg,course,1
oh dear,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/dear_2#dear_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_de/oh_dear_1_us_1.ogg,oh dear,1
oh no!,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/no_1#no_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_no/oh_no__1_us_1.ogg,oh,1
oh well,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/well_3#well_sng_32,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_we/oh_well_1_us_1.ogg,oh well,1
oh yes,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/yes_1#yes_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_ye/oh_yes_1_us_1.ogg,oh yes,1
old friend,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/friend_1#friend_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/old/old_f/old_friend_1_us_1.ogg,old friend,1
on a regular basis,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/basis#basis_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_a_/on_a_regular_basis_1_us_1.ogg,regular basis,1
on behalf of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/behalf#behalf_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_be/on_behalf_of_sb_1_us_1.ogg,behalf sb,1
on board,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/board_1#board_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_bo/on_board_1_us_1.ogg,board,1
on earth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/earth_1#earth_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ea/on_earth_1_us_1.ogg,earth,1
on holiday,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/holiday_1#holiday_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ho/on_holiday_1_us_1.ogg,holiday,1
on monday,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/monday#monday_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_mo/on_monday_1_us_1.ogg,monday,1
on my own,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/own_1#own_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_my/on_my_own_1_us_1.ogg,,1
on television,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/television#television_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_te/on_television_1_us_1.ogg,television,1
on the basis of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/basis#basis_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_basis_of_sth_1_us_1.ogg,basis sth,3
on the beach,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/beach_1#beach_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_beach_1_us_1.ogg,beach,1
on the floor,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/floor_1#floor_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_floor_1_us_1.ogg,floor,1
on the ground,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/ground_1#ground_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_ground_1_us_1.ogg,ground,1
on the internet,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/internet#internet_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_internet_1_us_1.ogg,internet,1
on the left,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/left_3#left_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_left_1_us_1.ogg,left,1
on the one hand,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_51,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_one_hand_1_us_1.ogg,one hand,1
on the other hand,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_51,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_other_hand_1_us_1.ogg,hand,1
on the other side,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/side_1#side_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_other_side_1_us_1.ogg,side,1
on the part of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_23,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_part_of_sb_1_us_1.ogg,part sb,1
on the phone,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone_1#phone_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_phone_1_us_1.ogg,phone,1
on the street,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/street_1#street_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_street_1_us_1.ogg,street,1
on the wall,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/wall_1#wall_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_wall_1_us_1.ogg,wall,1
on the way,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_65,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_way_1_us_1.ogg,way,1
on time,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ti/on_time_1_us_1.ogg,time,1
on top of sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/top_1#top_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_to/on_top_of_sth_1_us_1.ogg,top sthsb,1
on tv,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/television#television_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_tv/on_tv_1_us_1.ogg,tv,1
once a…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/once_1#once_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/onc/once_/once_a_1_us_1.ogg,,1
once again,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/once_1#once_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/onc/once_/once_again_1_us_1.ogg,,1
one another,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/one-another#oneanother_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_a/one_another_1_us_1.ogg,one another,1
one day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_30,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_d/one_day_1_us_2.ogg,one day,0
one or two,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/one_1#one_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_o/one_or_two_1_us_1.ogg,one two,1
opposed to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/opposed#opposed_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/opp/oppos/opposed_to_sth_1_us_1.ogg,opposed sth,3
or so,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/or_1#or_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_so/or_so_1_us_1.ogg,,1
or something,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/or_1#or_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_so/or_something_1_us_1.ogg,something,1
or two,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/two#two_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_tw/or_two_1_us_1.ogg,two,1
ordinary people,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/ordinary#ordinary_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ord/ordin/ordinary_people_1_us_1.ogg,ordinary people,1
other than,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/other#other_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oth/other/other_than_1_us_2.ogg,,1
ought to,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/ought-to#oughtto_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oug/ought/ought_to_1_us_1.ogg,ought,1
out of sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/out_1#out_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/out_o/out_of_sth_1_us_1.ogg,sth,3
out there,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/there_1#there_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/out_t/out_there_1_us_2.ogg,,1
over the course of…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_the_course_of_1_us_1.ogg,course,1
over the years,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_the_years_1_us_1.ogg,year,1
over there,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/over_2#over_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_there_1_us_2.ogg,,1
over time,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_time_1_us_1.ogg,time,1
participate in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/participate#participate_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/participate_in_sth_1_us_1.ogg,participate sth,3
pay attention,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/attention_1#attention_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/pay_a/pay_attention_1_us_1.ogg,pay attention,1
pay for sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/pay_1#pay_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/pay_f/pay_for_sth_1_us_1.ogg,pay sth,3
per hour,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/per#per_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/per_h/per_hour_1_us_1.ogg,per hour,1
phone call,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone-call#phonecall_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/phone/phone_call_1_us_1.ogg,phone call,1
phone number,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone-number#phonenumber_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/phone/phone_number_1_us_1.ogg,phone number,1
pick sb/sth up,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/pick-up#pick_sng_91,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pic/pick_/pick_sb_up_1_us_1.ogg,pick sbsth,4
plan for sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/plan_1#plan_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plan_/plan_for_sth_1_us_1.ogg,plan sth,3
play with sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/play_1#play_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/play_/play_with_sb_1_us_1.ogg,play sbsth,4
point of view,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/point-of-view#pointofview_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/point/point_of_view_1_us_1.ogg,point view,1
point out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/point-out#point_sng_62,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/point/point_out_1_us_1.ogg,point,1
police officer,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/police-officer#policeofficer_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/police_officer_1_us_3.ogg,police officer,1
police station,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/police-station#policestation_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/police_station_1_us_1.ogg,police station,1
post office,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/post-office#postoffice_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/post_/post_office_1_us_4.ogg,post office,1
potential for sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/potential_2#potential_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/poten/potential_for_sth_1_us_1.ogg,potential sth,3
prepared to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/prepared#prepared_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prepa/prepared_to_do_sth_1_us_1.ogg,prepared sth,3
pretty good,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/pretty_1#pretty_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prett/pretty_good_1_us_1.ogg,pretty good,1
pretty much,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/near_3#pretty_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prett/pretty_much_1_us_1.ogg,pretty much,1
primary school,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/primary-school#primaryschool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prima/primary_school_1_us_1.ogg,primary school,1
prime minister,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/prime-minister#primeminister_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prime/prime_minister_1_us_1.ogg,prime minister,1
prior to,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/prior_1#prior_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prior/prior_to_1_us_1.ogg,prior,1
prove to be sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/prove#prove_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prove/prove_to_be_sth_1_us_1.ogg,prove sth,3
public transport,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/public-transport#publictransport_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/public_transport_1_us_1.ogg,public transport,1
put it,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/put#put_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_i/put_it_1_us_1.ogg,put,1
put sth forward,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-forward#put_sng_168,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_forward_1_us_1.ogg,put sth forward,3
put sth on,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-on_1#put_sng_193,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_on_1_us_1.ogg,put sth,3
put sth together,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-together#put_sng_230,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_together_1_us_1.ogg,put sth together,3
put sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/put-up#put_sng_236,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_up_1_us_1.ogg,put sth,3
quality of life,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/quality-of-life#qualityoflife_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quali/quality_of_life_1_us_1.ogg,quality life,1
quite a lot,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/quite#quite_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quite/quite_a_lot_1_us_1.ogg,quite lot,1
quite a…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/quite#quite_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quite/quite_a_1_us_1.ogg,quite,1
raise money,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/raise_1#raise_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rai/raise/raise_money_1_us_1.ogg,raise money,1
ranging from,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/range_2#range_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ran/rangi/ranging_from_1_us_1.ogg,ranging,1
rather than,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/rather_1#rather_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rat/rathe/rather_than_1_us_2.ogg,rather,1
reaction to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/reaction#reaction_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/react/reaction_to_sth_1_us_1.ogg,reaction sth,3
really enjoy,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/enjoy#enjoy_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_enjoy_1_us_1.ogg,really enjoy,1
really good,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/really#really_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_good_1_us_1.ogg,really good,1
really like,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/like_3#like_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_like_1_us_1.ogg,really like,1
reasons why,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/reason_1#reason2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reaso/reasons_why_1_us_1.ogg,reason,1
refer to sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/refer-to#refer_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ref/refer/refer_to_sb_1_us_1.ogg,refer sbsth,4
regarded as sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/regard_1#regard_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/reg/regar/regarded_as_sth_1_us_1.ogg,regarded sth,3
relate to sth/sb,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/relate-to#relate_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relat/relate_to_sth_1_us_1.ogg,relate sthsb,1
related to sth/sb,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/related#related_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relat/related_to_sth_1_us_1.ogg,related sthsb,1
relevant to sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/relevant#relevant_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relev/relevant_to_sb_1_us_1.ogg,relevant sbsth,4
rely on sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/rely-on#rely_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/rely_/rely_on_sb_1_us_1.ogg,rely sbsth,4
report on sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/report_2#report_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rep/repor/report_on_sth_1_us_1.ogg,report sth,3
respect for sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/respe/respect_for_sb_1_us_1.ogg,respect sbsth,4
respond to sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/respond#respond_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/respo/respond_to_sth_1_us_1.ogg,respond sthsb,1
result in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/result_2#result_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/resul/result_in_sth_1_us_1.ogg,result sth,3
right now,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/right_2#right_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rig/right/right_now_1_us_1.ogg,right,1
rise in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/rise_2#rise_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ris/rise_/rise_in_sth_1_us_1.ogg,rise sth,3
role model,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/role-model#rolemodel_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rol/role_/role_model_1_us_1.ogg,role model,1
run out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/run-out_1#runout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/run/run_o/run_out_1_us_3.ogg,run,1
run out of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/run-out_1#run_sng_167,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/run/run_o/run_out_of_sth_1_us_1.ogg,run sth,3
save money,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/save_1#save_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sav/save_/save_money_1_us_1.ogg,save money,1
science fiction,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/science-fiction#sciencefiction_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sci/scien/science_fiction_1_us_1.ogg,science fiction,1
search engine,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/search-engine#searchengine_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sea/searc/search_engine_1_us_2.ogg,search engine,1
search for sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/search_2#search_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sea/searc/search_for_sth_1_us_1.ogg,search sthsb,1
secondary school,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/secondary-school#secondaryschool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secon/secondary_school_1_us_1.ogg,secondary school,1
see you,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/see_1#see_sng_25,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/see_y/see_you_1_us_1.ogg,see,1
seek to do sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/seek#seek_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seek_/seek_to_do_sth_1_us_1.ogg,seek sth,3
set out,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/set-out#setout2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_o/set_out_1_us_1.ogg,set,1
set sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/set-up_1#set_sng_121,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_s/set_sth_up_1_us_1.ogg,set sth,3
set to do sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/set_3#set_sng_79,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_t/set_to_do_sth_1_us_1.ogg,set sth,3
short of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/short_1#short_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short_of_sth_1_us_1.ogg,short sth,3
sit down,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/sit-down_1#sitdown4_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/sit_d/sit_down_1_us_3.ogg,sit,1
slow down,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/slow_2#slow_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slow_/slow_down_1_us_1.ogg,slow,1
