273,99,13,2,2,tulang bawang barat,,,,,,utc+07:00,34388,34693.0,,tulang bawang barat utc+07:00,0
274,99,13,2,2,way kanan,,,,,,utc+07:00,34761,34769.0,,way kanan utc+07:00,3
275,99,20,3,2,ambon,,,,,,utc+09:00,97114,97233.0,,ambon utc+09:00,2
276,99,20,2,2,buru,,,,,,utc+09:00,97571,97574.0,,buru utc+09:00,2
277,99,20,2,2,buru selatan,,,,,,utc+09:00,97512,97574.0,,buru selatan utc+09:00,2
278,99,20,2,2,kepulauan aru,,,,,,utc+09:00,97662,97666.0,,kepulauan aru utc+09:00,1
279,99,20,2,2,maluku barat daya,,,,,,utc+09:00,97128,97652.0,,maluku barat daya utc+09:00,0
280,99,20,2,2,maluku tengah,,,,,,utc+09:00,97511,97593.0,,maluku tengah utc+09:00,2
281,99,20,2,2,maluku tenggara,,,,,,utc+09:00,97611,97661.0,,maluku tenggara utc+09:00,2
282,99,20,2,2,maluku tenggara barat,,,,,,utc+09:00,97453,97464.0,,maluku tenggara barat utc+09:00,0
283,99,20,2,2,seram bagian barat,,,,,,utc+09:00,97561,97567.0,,seram bagian barat utc+09:00,0
284,99,20,2,2,seram bagian timur,,,,,,utc+09:00,97554,97599.0,,seram bagian timur utc+09:00,2
285,99,20,3,2,tual,,,,,,utc+09:00,97611,97652.0,,tual utc+09:00,2
286,99,21,2,2,halmahera barat,,,,,,utc+09:00,97752,97755.0,,halmahera barat utc+09:00,0
287,99,21,2,2,halmahera selatan,,,,,,utc+09:00,97756,97792.0,,halmahera selatan utc+09:00,2
288,99,21,2,2,halmahera tengah,,,,,,utc+09:00,97853,97854.0,,halmahera tengah utc+09:00,2
289,99,21,2,2,halmahera timur,,,,,,utc+09:00,97862,97863.0,,halmahera timur utc+09:00,2
290,99,21,2,2,halmahera utara,,,,,,utc+09:00,97752,97764.0,,halmahera utara utc+09:00,2
291,99,21,2,2,kepulauan sula,,,,,,utc+09:00,97792,97795.0,,kepulauan sula utc+09:00,1
292,99,21,2,2,pulau morotai,,,,,,utc+09:00,97771,97777.0,,pulau morotai utc+09:00,2
293,99,21,2,2,pulau taliabu,,,,,,utc+09:00,97793,97794.0,,pulau taliabu utc+09:00,2
294,99,21,3,2,ternate,,,,,,utc+09:00,97711,97751.0,,ternate utc+09:00,2
295,99,21,3,2,tidore kepulauan,,,,,,utc+09:00,97811,97852.0,,tidore kepulauan utc+09:00,1
296,99,1,2,2,aceh barat,,,,,,utc+07:00,23615,23682.0,,aceh barat utc+07:00,0
297,99,1,2,2,aceh barat daya,,,,,,utc+07:00,23762,23767.0,,aceh barat daya utc+07:00,0
298,99,1,2,2,aceh besar,,,,,,utc+07:00,23351,23952.0,,aceh besar utc+07:00,3
299,99,1,2,2,aceh jaya,,,,,,utc+07:00,23653,23657.0,,aceh jaya utc+07:00,3
300,99,1,2,2,aceh selatan,,,,,,utc+07:00,23711,23774.0,,aceh selatan utc+07:00,3
301,99,1,2,2,aceh singkil,,,,,,utc+07:00,24783,24791.0,,aceh singkil utc+07:00,3
302,99,1,2,2,aceh tamiang,,,,,,utc+07:00,24471,24478.0,,aceh tamiang utc+07:00,3
303,99,1,2,2,aceh tengah,,,,,,utc+07:00,24511,24571.0,,aceh tengah utc+07:00,3
304,99,1,2,2,aceh tenggara,,,,,,utc+07:00,24651,24678.0,,aceh tenggara utc+07:00,3
305,99,1,2,2,aceh timur,,,,,,utc+07:00,24452,24461.0,,aceh timur utc+07:00,3
306,99,1,2,2,aceh utara,,,,,,utc+07:00,24313,24394.0,,aceh utara utc+07:00,3
307,99,1,3,2,banda aceh,,,,,,utc+07:00,23111,23244.0,,banda aceh utc+07:00,3
308,99,1,2,2,bener meriah,,,,,,utc+07:00,24553,24582.0,,bener meriah utc+07:00,3
309,99,1,2,2,bireuen,,,,,,utc+07:00,24251,24357.0,,bireuen utc+07:00,3
310,99,1,2,2,gayo lues,,,,,,utc+07:00,24653,24656.0,,gayo lues utc+07:00,3
311,99,1,3,2,langsa,,,,,,utc+07:00,24410,24415.0,,langsa utc+07:00,3
