player,tournament id,Player_initial_last,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,tournament name,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,date,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,place,Cluster
Johnson Wagner,2246,J. Wagner,1265,24.0,3,20.1,6.2,Crowne Plaza Invitation,2015,,0,0,27.0,26.3,0,0,"Colonial Country Club, Ft. Worth, TX",2015-05-24,,,,,,,,,-,0
Johnson Wagner,2248,J. Wagner,1265,60.5,0,53.1,19.8,The Barclays,2015,45.0,1,0,61.5,72.9,0,1,"Plainfield CC - Edison, NJ",2015-08-30,,,,,,,,,45,0
Johnson Wagner,2250,J. Wagner,1265,13.0,0,5.7,5.0,FedEx St. Jude Classic,2015,,0,0,13.0,10.7,0,0,"TPC Southwind, Memphis, TN",2015-06-14,CUT,9,-0.94,0.57,-1.28,-1.67,-2.39,-3.33,-,0
Johnson Wagner,2254,J. Wagner,1265,27.0,0,24.6,10.0,Sanderson Farms Championship,2015,,0,0,27.0,34.6,0,0,"Country Club of Jackson - Jackson, MS",2014-11-09,CUT,E,-0.7,-0.77,0.55,0.42,0.21,-0.49,-,0
Johnson Wagner,2257,J. Wagner,1265,75.5,9,72.1,16.9,RBC Canadian Open,2015,18.0,5,4,89.5,93.0,0,1,"Glen Abbey - Oakville, Ontario, Canada",2015-07-26,T18,-10,0.8,0.39,-0.11,0.65,0.93,1.72,18,0
Johnson Wagner,2258,J. Wagner,1265,89.5,14,88.5,17.8,John Deere Classic,2015,5.0,14,14,117.5,120.3,0,1,"TPC Deere Run - Silvis, IL",2015-07-12,T5,-18,1.97,0.49,0.34,0.33,1.16,3.13,5,0
Johnson Wagner,2261,J. Wagner,1265,15.0,0,4.1,20.2,Valero Texas Open,2015,,0,0,15.0,24.3,0,0,"TPC San Antonio - San Antonio, TX",2015-03-29,CUT,15,-1.34,-1.55,-1.06,-0.51,-3.13,-4.47,-,0
Johnson Wagner,2268,J. Wagner,1265,21.5,0,17.4,5.0,Wells Fargo Championship,2015,,0,0,21.5,22.4,0,0,"Quail Hollow - Charlotte, NC",2015-05-17,CUT,1,-0.62,-0.45,0.64,0.14,0.33,-0.29,-,0
Johnson Wagner,2269,J. Wagner,1265,54.0,0,49.2,4.6,Deutsche Bank Championship,2015,44.0,1,0,55.0,53.8,0,1,"TPC Boston - Norton, MA",2015-09-07,,,,,,,,,44,0
Johnson Wagner,2270,J. Wagner,1265,74.5,6,71.9,30.0,OHL Classic at Mayakoba,2015,16.0,5,4,85.5,105.9,0,1,"El Camaleon - Playa del Carmen, Mexico",2014-11-16,,,,,,,,,16,0
Johnson Wagner,2272,J. Wagner,1265,28.5,0,25.7,11.2,Quicken Loans National,2015,,0,0,28.5,36.9,0,0,"Robert Trent Jones - Auburn, AL",2015-08-02,CUT,E,-0.28,-0.24,-0.94,0.28,-0.9,-1.19,-,0
Johnson Wagner,2273,J. Wagner,1265,56.5,3,49.4,10.4,Puerto Rico Open,2015,55.0,0,0,59.5,59.8,0,1,"Coco Beach - Rio Grande, Puero Rico",2015-03-08,,,,,,,,,55,0
Johnson Wagner,2274,J. Wagner,1265,62.5,5,60.8,15.0,The Greenbrier Classic,2015,32.0,2,1,69.5,76.8,0,1,"Old White Course - White Sulphur Springs, WV",2015-07-05,,,,,,,,,32,0
Johnson Wagner,2276,J. Wagner,1265,24.0,3,22.3,5.3,The McGladrey Classic,2015,81.0,0,0,27.0,27.6,0,0,"Sea Island - Sea Island, GA",2014-10-26,,,,,,,,,81,0
Johnson Wagner,2277,J. Wagner,1265,75.0,8,73.8,10.7,Barbasol Championship,2015,10.0,7,6,90.0,90.5,0,1,"RTJ Trail - Auburn, AL",2015-07-19,T10,-12,1.43,0.1,0.58,-0.06,0.63,2.05,10,0
Johnson Wagner,2483,J. Wagner,1265,39.5,3,36.2,5.8,CareerBuilder Challenge,2016,,0,0,42.5,42.0,0,0,"PGA West - La Quinta, CA",2016-01-24,,,,,,,,,-,0
Johnson Wagner,2486,J. Wagner,1265,38.0,0,27.7,20.2,Farmers Insurance Open,2016,,0,0,38.0,47.9,0,0,"Torrey Pines - La Jolla, CA",2016-02-01,CUT,E,0.32,0.77,0.02,0.56,1.35,1.68,-,0
Johnson Wagner,2488,J. Wagner,1265,25.5,3,21.2,6.8,Northern Trust Open,2016,,0,0,28.5,28.0,0,0,"Riviera - Pacific Palisades, CA",2016-02-21,T22,-1,0.8,0.38,-0.05,-0.16,0.17,0.97,-,0
Johnson Wagner,2489,J. Wagner,1265,27.5,0,18.0,10.6,The Honda Classic,2016,,0,0,27.5,28.6,0,0,"PGA National - Palm Beach Gardens, FL",2016-02-28,CUT,6,0.14,-1.88,0.07,0.66,-1.15,-1.01,-,0
Johnson Wagner,2492,J. Wagner,1265,54.5,3,45.1,15.2,The Players Championship,2016,64.0,0,0,57.5,60.3,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",2016-05-15,T64,4,-0.26,0.06,-0.59,0.28,-0.25,-0.51,64,0
Johnson Wagner,2494,J. Wagner,1265,58.5,0,48.8,21.4,RBC Heritage,2016,39.0,2,1,60.5,71.2,0,1,"Harbour Town - Hilton Head, SC",2016-04-17,T39,3,0.26,0.29,0.4,-0.3,0.39,0.65,39,0
Johnson Wagner,2495,J. Wagner,1265,87.5,8,83.1,30.6,Wyndham Championship,2016,5.0,14,14,109.5,127.7,0,1,"Sedgefield - Greensboro, NC",2016-08-21,T5,-14,1.63,0.15,1.28,-0.79,0.64,2.27,5,0
Johnson Wagner,2496,J. Wagner,1265,75.0,6,67.6,15.1,Shell Houston Open,2016,13.0,6,5,87.0,87.7,0,1,"Redstone Golf Club, Houston, TX",2016-04-03,T13,-8,1.45,0.22,-0.51,0.77,0.49,1.94,13,0
Johnson Wagner,2497,J. Wagner,1265,62.5,3,58.4,5.5,AT&T Byron Nelson,2016,58.0,0,0,65.5,63.9,0,1,"TPC Four Seasons Resort Las Colinas, Irving, TX",2016-05-22,T58,-4,0.1,-0.12,-0.11,0.25,0.03,0.13,58,0
Johnson Wagner,2498,J. Wagner,1265,58.5,3,52.3,9.9,Dean & Deluca Invitational,2016,34.0,2,1,63.5,63.2,0,1,"Colonial Country Club, Ft. Worth, TX",2016-05-29,,,,,,,,,34,0
Johnson Wagner,2499,J. Wagner,1265,28.5,0,25.6,5.0,The Memorial Tournament pres. by Nationwide,2016,,0,0,28.5,30.6,0,0,"Muirfield Village - Dublin, OH",2016-06-05,CUT,-1,-1.66,-0.55,0.66,0.85,0.96,-0.7,-,0
Johnson Wagner,2500,J. Wagner,1265,54.5,0,46.4,15.2,The Barclays,2016,22.0,4,3,58.5,64.6,0,1,"Bethpage - Farmingdale, NY",2016-08-28,,,,,,,,,22,0
Johnson Wagner,2502,J. Wagner,1265,61.5,0,54.6,19.2,FedEx St. Jude Classic,2016,32.0,2,1,63.5,74.8,0,1,"TPC Southwind, Memphis, TN",2016-06-12,T32,-1,0.25,-0.28,0.76,0.36,0.84,1.09,32,0
Johnson Wagner,2503,J. Wagner,1265,17.5,0,11.3,0.6,Travelers Championship,2016,,0,0,17.5,11.9,0,0,"TPC River Highlands - Cromwell, CT",2016-08-07,CUT,6,-1.97,-0.16,0.05,-0.77,-0.88,-2.86,-,0
Johnson Wagner,2509,J. Wagner,1265,59.5,0,53.9,5.8,RBC Canadian Open,2016,43.0,1,0,60.5,59.7,0,1,"Glen Abbey - Oakville, Ontario, Canada",2016-07-24,T43,-2,-0.01,0.46,0.37,-0.15,0.68,0.67,43,0
Johnson Wagner,2510,J. Wagner,1265,85.0,6,82.9,17.5,John Deere Classic,2016,5.0,14,14,105.0,114.4,0,1,"TPC Deere Run - Silvis, IL",2016-08-14,T5,-15,0.17,-0.05,1.58,0.79,2.33,2.49,5,0
Johnson Wagner,2512,J. Wagner,1265,25.5,0,23.5,0.6,Valero Texas Open,2016,72.0,0,0,25.5,24.1,0,0,"TPC San Antonio - San Antonio, TX",2016-04-24,T72,2,1.48,-0.55,-0.15,-1.26,-1.97,-0.49,72,0
Johnson Wagner,2520,J. Wagner,1265,54.5,0,43.9,10.2,Wells Fargo Championship,2016,28.0,3,2,57.5,56.1,0,1,"Quail Hollow - Charlotte, NC",2016-05-08,T28,E,0.18,0.04,1.14,-0.38,0.79,0.98,28,0
Johnson Wagner,2521,J. Wagner,1265,58.0,3,50.4,14.8,Deutsche Bank Championship,2016,63.0,0,0,61.0,65.2,0,1,"TPC Boston - Norton, MA",2016-09-05,,,,,,,,,63,0
Johnson Wagner,2522,J. Wagner,1265,75.0,3,73.8,18.8,OHL Classic at Mayakoba,2016,8.0,9,8,87.0,100.6,0,1,"El Camaleon - Playa del Carmen, Mexico",2015-11-16,,,,,,,,,8,0
Johnson Wagner,2525,J. Wagner,1265,22.5,0,19.0,5.6,Puerto Rico Open,2016,,0,0,22.5,24.6,0,0,"Coco Beach - Rio Grande, Puero Rico",2016-03-27,,,,,,,,,-,0
Johnson Wagner,2528,J. Wagner,1265,64.5,0,61.4,10.8,The RSM Classic,2016,33.0,2,1,66.5,73.2,0,1,"Sea Island - Sea Island, GA",2015-11-22,T33,-7,1.4,-0.14,0.0,-0.05,-0.19,1.22,33,0
Johnson Wagner,2529,J. Wagner,1265,27.5,3,18.0,10.2,Barbasol Championship,2016,,0,0,30.5,28.2,0,0,"Robert Trent Jones - Auburn, AL",2016-07-17,CUT,6,-1.0,-1.51,-1.71,0.09,-3.13,-4.13,-,0
Johnson Wagner,2690,J. Wagner,1265,31.0,0,28.3,16.2,CareerBuilder Challenge,2017,,0,0,31.0,44.5,0,0,"PGA West - La Quinta, CA",2017-01-22,,,,,,,,,-,0
Johnson Wagner,2693,J. Wagner,1265,58.5,0,51.1,11.2,Farmers Insurance Open,2017,54.0,0,0,58.5,62.3,0,1,"Torrey Pines - La Jolla, CA",2017-01-29,T54,E,0.59,-0.06,-0.17,-0.36,-0.59,0.0,54,0
Johnson Wagner,2695,J. Wagner,1265,25.0,0,16.6,5.0,Genesis Open,2017,,0,0,25.0,21.6,0,0,"Riviera - Pacific Palisades, CA",2017-02-19,CUT,5,-0.74,-0.75,0.04,-0.74,-1.45,-2.2,-,0
Johnson Wagner,2696,J. Wagner,1265,25.5,0,21.1,0.6,The Honda Classic,2017,,0,0,25.5,21.7,0,0,"PGA National - Palm Beach Gardens, FL",2017-02-26,CUT,2,-1.42,0.05,0.94,-0.1,0.89,-0.53,-,0
Johnson Wagner,2699,J. Wagner,1265,18.5,0,10.5,5.6,The Players Championship,2017,,0,0,18.5,16.1,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",2017-05-14,CUT,8,-0.29,-1.14,-1.14,-0.43,-2.71,-3.0,-,0
Johnson Wagner,2701,J. Wagner,1265,59.5,3,53.8,15.2,RBC Heritage,2017,39.0,2,1,64.5,70.0,0,1,"Harbour Town - Hilton Head, SC",2017-04-16,T39,-3,-0.02,-0.33,1.11,-0.31,0.48,0.45,39,0
Johnson Wagner,2702,J. Wagner,1265,83.0,0,72.1,8.6,Wyndham Championship,2017,24.0,4,3,87.0,83.7,0,1,"Sedgefield - Greensboro, NC",2017-08-20,T24,-10,-0.21,0.44,1.45,-0.33,1.55,1.34,24,0
Johnson Wagner,2703,J. Wagner,1265,59.0,0,51.9,15.8,Shell Houston Open,2017,49.0,1,0,60.0,67.7,0,1,"Redstone Golf Club, Houston, TX",2017-04-02,T49,-1,-0.36,-0.08,1.01,-0.4,0.53,0.17,49,0
Johnson Wagner,2705,J. Wagner,1265,21.0,0,11.8,5.0,Dean & Deluca Invitational,2017,,0,0,21.0,16.8,0,0,"Colonial Country Club, Ft. Worth, TX",2017-05-28,,,,,,,,,-,0
Johnson Wagner,2706,J. Wagner,1265,15.5,0,5.9,0.0,The Memorial Tournament pres. by Nationwide,2017,,0,0,15.5,5.9,0,0,"Muirfield Village - Dublin, OH",2017-06-04,CUT,10,-0.28,-0.24,-3.74,0.07,-3.91,-4.18,-,0
Johnson Wagner,2707,J. Wagner,1265,22.5,0,16.5,10.0,FedEx St. Jude Classic,2017,,0,0,22.5,26.5,0,0,"TPC Southwind, Memphis, TN",2017-06-11,CUT,4,0.18,-1.48,-0.82,0.72,-1.58,-1.4,-,0
Johnson Wagner,2708,J. Wagner,1265,65.0,0,58.7,15.2,Travelers Championship,2017,43.0,1,0,66.0,73.9,0,1,"TPC River Highlands - Cromwell, CT",2017-06-25,T43,-3,1.22,0.05,0.03,-0.48,-0.4,0.82,43,0
Johnson Wagner,2714,J. Wagner,1265,33.5,0,30.9,15.2,RBC Canadian Open,2017,,0,0,33.5,46.1,0,0,"Glen Abbey - Oakville, Ontario, Canada",2017-07-30,CUT,-2,1.61,-0.16,-0.94,-1.02,-2.12,-0.5,-,0
Johnson Wagner,2715,J. Wagner,1265,25.0,0,23.9,0.0,John Deere Classic,2017,,0,0,25.0,23.9,0,0,"TPC Deere Run - Silvis, IL",2017-07-16,CUT,-1,0.05,0.2,-0.7,0.19,-0.3,-0.26,-,0
Johnson Wagner,2716,J. Wagner,1265,36.0,0,31.1,15.2,Shriners Hospital for Children Open,2017,,0,0,36.0,46.3,0,0,"TPC Summerlin - Las Vegas, NV",2016-11-06,CUT,-1,-0.84,-0.58,0.65,-0.02,0.06,-0.78,-,0
Johnson Wagner,2717,J. Wagner,1265,15.5,0,10.8,0.0,Valero Texas Open,2017,,0,0,15.5,10.8,0,0,"TPC San Antonio - San Antonio, TX",2017-04-23,CUT,7,-0.6,-1.72,-0.49,-0.27,-2.48,-3.09,-,0
Johnson Wagner,2719,J. Wagner,1265,26.0,0,20.6,0.0,Valspar Championship,2017,,0,0,26.0,20.6,0,0,"Innisbrook - Palm Harbor, FL",2017-03-12,CUT,2,0.34,-0.43,0.1,-0.48,-0.81,-0.47,-,0
Johnson Wagner,2724,J. Wagner,1265,27.0,0,22.2,14.0,OHL Classic at Mayakoba,2017,,0,0,27.0,36.2,0,0,"El Camaleon - Playa del Carmen, Mexico",2016-11-13,,,,,,,,,-,0
Johnson Wagner,2725,J. Wagner,1265,85.5,3,83.7,31.9,Safeway Open,2017,3.0,18,18,106.5,133.6,0,1,"Silverado - Napa, CA",2016-10-13,T3,-16,1.69,0.58,-0.06,0.48,0.99,2.69,3,0
Johnson Wagner,2729,J. Wagner,1265,33.0,3,31.3,11.4,The RSM Classic,2017,,0,0,36.0,42.7,0,0,"Sea Island - Sea Island, GA",2016-11-20,CUT,-3,-3.47,-0.49,-1.01,0.04,-1.46,-4.93,-,0
Johnson Wagner,3067,J. Wagner,1265,25.5,0,21.1,10.6,Wells Fargo Championship,2017,,0,0,25.5,31.7,0,0,"Eagle Point - Wilmington, NC",2017-05-07,CUT,2,-0.39,-0.71,0.52,0.67,0.48,0.09,-,0
Johnson Wagner,3068,J. Wagner,1265,134.5,0,101.3,58.2,Quicken Loans National,2017,5.0,14,14,148.5,173.5,0,1,"TPC Potomac - Potomac, MD",2017-07-02,T5,-4,1.15,0.22,0.14,0.85,1.22,2.37,5,0
Johnson Wagner,3743,J. Wagner,1265,32.5,0,26.9,15.2,CareerBuilder Challenge,2018,,0,0,32.5,42.1,0,0,"PGA West - La Quinta, CA",2018-01-21,,,,,,,,,-,0
Johnson Wagner,3745,J. Wagner,1265,63.5,0,57.5,21.2,AT&T Pebble Beach Pro-Am,2018,55.0,0,0,63.5,78.7,0,1,"Pebble Beach - Pebble Beach, CA",2018-02-11,T55,-3,0.76,0.72,-3.56,0.77,-2.08,-1.32,55,0
Johnson Wagner,3746,J. Wagner,1265,27.0,0,24.6,14.6,Farmers Insurance Open,2018,,0,0,27.0,39.2,0,0,"Torrey Pines - La Jolla, CA",2018-01-30,CUT,E,-0.61,-0.25,-0.98,-0.54,-1.77,-2.38,-,0
Johnson Wagner,3756,J. Wagner,1265,66.0,0,62.5,11.4,Houston Open,2018,52.0,0,0,66.0,73.9,0,1,"Redstone Golf Club, Houston, TX",2018-04-01,T52,-7,1.45,0.1,-0.63,-0.53,-1.06,0.4,52,0
Johnson Wagner,3763,J. Wagner,1265,57.0,3,53.7,9.9,Sanderson Farms Championship,2018,34.0,2,1,62.0,64.6,0,1,"Country Club of Jackson - Jackson, MS",2017-10-29,T34,-3,0.75,-0.13,-0.24,0.29,-0.09,0.66,34,0
Johnson Wagner,3776,J. Wagner,1265,65.0,0,56.2,24.8,OHL Classic at Mayakoba,2018,61.0,0,0,65.0,81.0,0,1,"El Camaleon - Playa del Carmen, Mexico",2017-11-12,,,,,,,,,61,0
Johnson Wagner,3777,J. Wagner,1265,28.0,0,23.7,14.6,Safeway Open,2018,,0,0,28.0,38.3,0,0,"Silverado - Napa, CA",2017-10-08,CUT,1,-0.84,0.47,-1.27,0.64,-0.16,-1.0,-,0
Johnson Wagner,3781,J. Wagner,1265,73.5,11,71.4,10.8,The RSM Classic,2018,17.0,5,4,89.5,86.2,0,1,"Sea Island - Sea Island, GA",2017-11-19,T17,-11,1.3,0.24,0.3,-0.09,0.46,1.75,17,0
Johnson Wagner,401025247,J. Wagner,1265,57.5,0,55.6,10.8,Valero Texas Open,2018,20.0,5,4,62.5,70.4,0,1,"TPC San Antonio - San Antonio, TX",2018-04-22,T20,-5,-0.36,0.76,1.21,-0.2,1.77,1.41,20,0
Johnson Wagner,401025249,J. Wagner,1265,70.0,3,62.4,21.8,Wells Fargo Championship,2018,13.0,6,5,79.0,89.2,0,1,"Quail Hollow - Charlotte, NC",2018-05-06,T13,-4,1.8,0.49,0.48,-0.86,0.12,1.92,13,0
Johnson Wagner,401025251,J. Wagner,1265,69.5,3,66.6,6.4,AT&T Byron Nelson,2018,32.0,2,1,74.5,74.0,0,1,"Trinity Forest - Dallas, TX",2018-05-20,T32,-9,1.31,0.56,-0.65,-0.53,-0.63,0.68,32,0
Johnson Wagner,401025254,J. Wagner,1265,22.0,0,19.4,5.0,FedEx St. Jude Classic,2018,,0,0,22.0,24.4,0,0,"TPC Southwind, Memphis, TN",2018-06-10,CUT,2,-0.34,0.18,0.65,-0.84,-0.01,-0.35,-,0
Johnson Wagner,401025258,J. Wagner,1265,86.0,0,83.4,35.6,John Deere Classic,2018,16.0,5,4,91.0,123.0,0,1,"TPC Deere Run - Silvis, IL",2018-07-15,T16,-14,1.54,-0.28,0.26,0.16,0.15,1.69,16,0
Johnson Wagner,401025260,J. Wagner,1265,75.5,3,73.4,16.0,RBC Canadian Open,2018,29.0,3,2,81.5,91.4,0,1,"Glen Abbey - Oakville, Ontario, Canada",2018-07-29,T29,-11,0.33,0.36,0.75,-0.33,0.78,1.11,29,0
Johnson Wagner,401025264,J. Wagner,1265,78.5,3,74.2,16.1,Wyndham Championship,2018,33.0,2,1,83.5,91.3,0,1,"Sedgefield - Greensboro, NC",2018-08-29,T33,-11,1.57,-0.16,0.03,-0.29,-0.42,1.15,33,0
Johnson Wagner,401025270,J. Wagner,1265,57.5,3,53.3,10.8,Quicken Loans National,2018,41.0,1,0,61.5,64.1,0,1,"TPC Potomac - Potomac, MD",2018-07-01,T41,-2,0.11,-0.21,0.58,-0.11,0.27,0.38,41,0
Johnson Wagner,401025271,J. Wagner,1265,141.0,0,111.8,65.8,Barbasol Championship,2018,31.0,2,1,143.0,178.6,0,1,"Keene Trace - Nicholasville, KY",2018-07-23,T31,-14,0.01,0.25,0.93,0.13,1.31,1.32,31,0
Johnson Wagner,401056252,J. Wagner,1265,66.5,3,62.0,14.9,Safeway Open,2019,25.0,4,3,73.5,79.9,0,1,"Silverado - Napa, CA",2018-10-07,T25,-7,1.02,0.97,0.0,-0.88,0.09,1.11,25,0
Johnson Wagner,401056503,J. Wagner,1265,73.0,6,68.5,31.2,Sanderson Farms Championship,2019,35.0,2,1,81.0,100.7,0,1,"Country Club of Jackson - Jackson, MS",2018-10-28,T35,-7,1.47,0.03,-0.45,-0.25,-0.67,0.8,35,0
Johnson Wagner,401056506,J. Wagner,1265,72.5,3,67.5,15.2,The RSM Classic,2019,54.0,0,0,75.5,82.7,0,1,"Sea Island - Sea Island, GA",2018-11-18,T54,-8,0.21,-0.5,-0.65,0.43,-0.71,-0.5,54,0
Johnson Wagner,401056511,J. Wagner,1265,58.0,6,55.0,20.4,Desert Classic,2019,,0,0,64.0,75.4,0,0,"La Quinta CC - La Quinta, CA",2019-01-20,CUT,-8,-0.53,-0.61,0.3,-1.1,-1.41,-1.94,-,0
Johnson Wagner,401056514,J. Wagner,1265,56.0,0,52.2,4.6,AT&T Pebble Beach Pro-Am,2019,57.0,0,0,56.0,56.8,0,1,"Spyglass Hill - Pebble Beach, CA",2019-02-11,57,-2,-0.29,-0.56,-0.85,0.24,-1.18,-1.46,57,0
Johnson Wagner,401056517,J. Wagner,1265,78.0,11,76.0,12.2,Puerto Rico Open,2019,2.0,20,20,109.0,108.2,0,1,"Coco Beach - Rio Grande, Puero Rico",2019-02-24,,,,,,,,,2,0
Johnson Wagner,401056520,J. Wagner,1265,14.5,0,11.6,0.0,The Honda Classic,2019,,0,0,14.5,11.6,0,0,"PGA National - Palm Beach Gardens, FL",2019-03-03,CUT,5,-0.4,-0.93,0.46,-0.44,-0.91,-1.32,-,0
Johnson Wagner,401056521,J. Wagner,1265,58.5,0,53.5,10.0,Arnold Palmer Invitational Pres. by Mastercard,2019,33.0,2,1,60.5,64.5,0,1,"Bay Hill - Orlando, FL",2019-03-10,T33,-2,-0.07,-0.9,1.6,0.2,0.9,0.82,33,0
Johnson Wagner,401056525,J. Wagner,1265,28.0,0,26.0,0.6,Corales Puntacana Resort & Club Championship,2019,,0,0,28.0,26.6,0,0,"Corales Puntacana GC - Punta Cana, Dominican Republic",2019-03-31,,,,,,,,,-,0
Johnson Wagner,401056545,J. Wagner,1265,85.0,14,82.9,16.0,Wyndham Championship,2019,13.0,6,5,105.0,103.9,0,1,"Sedgefield - Greensboro, NC",2019-08-04,T13,-15,1.6,-0.05,0.35,0.0,0.3,1.9,13,0
Johnson Wagner,401056546,J. Wagner,1265,35.5,3,33.9,15.2,Barbasol Championship,2019,,0,0,38.5,49.1,0,0,"Keene Trace - Nicholasville, KY",2019-07-21,MDF,1,0.0,-1.26,-1.03,-0.42,-2.71,-2.71,-,0
Johnson Wagner,401056548,J. Wagner,1265,79.5,0,73.3,26.0,John Deere Classic,2019,37.0,2,1,81.5,100.3,0,1,"TPC Deere Run - Silvis, IL",2019-07-14,T37,-10,0.05,0.28,0.9,-0.37,0.81,0.86,37,0
Johnson Wagner,401056550,J. Wagner,1265,21.5,0,15.1,10.6,Wells Fargo Championship,2019,,0,0,21.5,25.7,0,0,"Quail Hollow - Charlotte, NC",2019-05-05,CUT,6,1.01,-0.9,-1.14,-0.88,-2.93,-1.91,-,0
Johnson Wagner,401056551,J. Wagner,1265,80.0,3,74.3,39.4,AT&T Byron Nelson,2019,43.0,1,0,84.0,113.7,0,1,"Trinity Forest - Dallas, TX",2019-05-12,T43,-9,0.76,-0.13,0.3,-0.38,-0.2,0.56,43,0
Johnson Wagner,401056555,J. Wagner,1265,19.5,0,14.4,0.0,RBC Canadian Open,2019,,0,0,19.5,14.4,0,0,"Hamilton - Hamilton, Ontario, Canada",2019-06-09,CUT,5,-0.44,-0.34,-2.28,0.04,-2.58,-3.02,-,0
Johnson Wagner,401056558,J. Wagner,1265,79.0,11,77.5,21.3,3M Open,2019,23.0,4,3,94.0,101.8,0,1,"TPC Twin Cities - Blaine, MN",2019-07-07,T23,-13,1.43,0.12,-0.39,0.33,0.06,1.5,23,0
Johnson Wagner,401148233,J. Wagner,1265,58.5,0,52.3,15.2,A Military Tribute at The Greenbrier,2020,64.0,0,0,58.5,67.5,0,1,"Old White Course - White Sulphur Springs, WV",2019-09-15,T64,-2,0.86,-0.78,0.34,-0.78,-1.22,-0.35,64,0
Johnson Wagner,401148234,J. Wagner,1265,27.0,3,24.6,1.8,Sanderson Farms Championship,2020,,0,0,30.0,26.4,0,0,"Country Club of Jackson - Jackson, MS",2019-09-22,CUT,E,-0.54,0.03,0.08,-0.51,-0.4,-0.93,-,0
Johnson Wagner,401148237,J. Wagner,1265,23.0,3,18.4,5.3,Houston Open,2020,,0,0,26.0,23.7,0,0,"Golf Club of Houston - Houston, TX",2019-10-13,CUT,2,0.76,0.61,-0.76,-1.2,-1.36,-0.6,-,0
Johnson Wagner,401148240,J. Wagner,1265,22.5,0,19.0,5.0,Bermuda Championship,2020,,0,0,22.5,24.0,0,0,"Port Royal GC - Southampton Parish, Bermuda",2019-11-03,,,,,,,,,-,0
Johnson Wagner,401148243,J. Wagner,1265,40.5,0,28.9,10.6,The RSM Classic,2020,,0,0,40.5,39.5,0,0,"Sea Island - Sea Island, GA",2019-11-24,CUT,-1,0.22,-0.8,2.03,0.96,2.19,2.41,-,0
Johnson Wagner,401155422,J. Wagner,1265,46.5,3,41.2,15.8,AT&T Pebble Beach Pro-Am,2020,,0,0,49.5,57.0,0,0,"Spyglass Hill - Pebble Beach, CA",2020-02-08,CUT,E,-1.22,-0.48,-1.89,0.72,-1.65,-2.87,-,0
Johnson Wagner,401155425,J. Wagner,1265,70.0,0,67.3,5.6,Puerto Rico Open,2020,35.0,2,1,72.0,73.9,0,1,"Grand Reserve Country Club - Rio Grande, Puerto Rico",2020-02-22,,,,,,,,,35,0
Johnson Wagner,401155460,J. Wagner,1265,69.5,0,66.7,24.8,Rocket Mortgage Classic,2020,57.0,0,0,69.5,91.5,0,1,"Detroit Golf Club - Detroit, MI",2020-07-05,T57,-8,0.19,-0.38,0.35,-0.13,-0.17,0.03,57,0
Johnson Wagner,401155472,J. Wagner,1265,24.5,0,22.0,10.6,3M Open,2020,,0,0,24.5,32.6,0,0,"TPC Twin Cities - Blaine, MN",2020-07-26,CUT,1,0.22,0.43,0.25,-1.83,-1.15,-0.92,-,0
Jon Rahm,2232,J. Rahm,9780,81.0,3,76.8,20.2,Waste Management Phoenix Open,2015,5.0,14,14,98.0,111.0,0,1,"TPC Scottsdale - Scottsdale, AZ",2015-02-01,T5,-12,0.28,0.61,0.53,1.12,2.25,2.53,5,0
Jon Rahm,2270,J. Rahm,9780,27.0,0,22.1,10.0,OHL Classic at Mayakoba,2015,,0,0,27.0,32.1,0,0,"El Camaleon - Playa del Carmen, Mexico",2014-11-16,,,,,,,,,-,0
Jon Rahm,2495,J. Rahm,9780,34.0,0,30.4,19.0,Wyndham Championship,2016,,0,0,34.0,49.4,0,0,"Sedgefield - Greensboro, NC",2016-08-21,CUT,-1,0.72,-0.62,-0.31,0.05,-0.88,-0.15,-,0
Jon Rahm,2501,J. Rahm,9780,59.5,0,45.5,55.2,U.S. Open,2016,23.0,4,3,63.5,103.7,1,1,"Oakmont - Oakmont, PA",2016-06-19,,,,,,,,,23,0
Jon Rahm,2503,J. Rahm,9780,74.5,0,68.2,24.8,Travelers Championship,2016,25.0,4,3,78.5,96.0,0,1,"TPC River Highlands - Cromwell, CT",2016-08-07,T25,-7,-0.46,0.16,0.84,0.61,1.61,1.15,25,0
Jon Rahm,2509,J. Rahm,9780,87.5,9,79.4,35.9,RBC Canadian Open,2016,2.0,20,20,116.5,135.3,0,1,"Glen Abbey - Oakville, Ontario, Canada",2016-07-24,T2,-11,0.94,0.44,-0.07,1.61,1.98,2.92,2,0
Jon Rahm,2510,J. Rahm,9780,82.0,11,77.1,25.9,John Deere Classic,2016,14.0,6,5,99.0,108.0,0,1,"TPC Deere Run - Silvis, IL",2016-08-14,T14,-13,1.12,0.72,-0.65,0.81,0.87,1.99,14,0
Jon Rahm,2522,J. Rahm,9780,83.5,3,77.0,23.8,OHL Classic at Mayakoba,2016,10.0,7,6,93.5,106.8,0,1,"El Camaleon - Playa del Carmen, Mexico",2015-11-16,,,,,,,,,10,0
