symbol,name,sector,price,price/earnings,dividend_yield,earnings/share,52_week_low,52_week_high,market_cap,ebitda,price/sales,price/book,sec_filings,combined_text,cluster
OXY,Occidental Petroleum,Oil & Gas Exploration & Production,60.04,17.710915,0.0187,3.39,38.8,67.45,60018229248.0,13717999616.0,2.5084941,1.7938988,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OXY,OXY Occidental Petroleum Oil & Gas Exploration & Production http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OXY,1
ODFL,Old Dominion,Cargo Ground Transportation,185.87,35.744232,0.0062,5.2,126.01,252.03,38541373440.0,1793243008.0,6.8793087,8.480245,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ODFL,ODFL Old Dominion Cargo Ground Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ODFL,1
OMC,Omnicom Group,Advertising,82.62,223.2973,0.0387,0.37,66.33,89.57,23547213824.0,3676499968.0,1.0525635,2.3459597,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OMC,OMC Omnicom Group Advertising http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OMC,1
ON,ON Semiconductor,Semiconductors,74.38,48.61438,0.0187,1.53,44.56,134.92,28957517824.0,2089900032.0,4.6722255,4.011217,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ON,ON ON Semiconductor Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ON,1
OKE,ONEOK,Oil & Gas Storage & Transportation,95.43,16.481865,0.0448,5.79,64.02,99.85,60124033024.0,7670000128.0,1.5273087,2.62264,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OKE,OKE ONEOK Oil & Gas Storage & Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OKE,1
ORCL,Oracle Corporation,Application Software,158.78,27.234991,0.0126,5.83,114.5,345.72,457361195008.0,30493999104.0,6.7901063,12.17638,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORCL,ORCL Oracle Corporation Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORCL,1
OTIS,Otis Worldwide,Industrial Machinery & Supplies & Components,71.21,18.305912,0.0247,3.89,69.16,94.565,27107463168.0,2640000000.0,1.8179507,-4.7162066,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OTIS,OTIS Otis Worldwide Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OTIS,1
PCAR,Paccar,Construction Machinery & Heavy Transportation Equipment,124.7,26.25263,0.0112,4.75,92.25,139.24,65637707776.0,3271600128.0,2.3597274,3.2299843,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCAR,PCAR Paccar Construction Machinery & Heavy Transportation Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCAR,1
PKG,Packaging Corporation of America,Paper & Plastic Packaging Products & Materials,237.25,30.771725,0.0253,7.71,191.5,259.98,21138571264.0,2000099968.0,2.217038,4.506858,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKG,PKG Packaging Corporation of America Paper & Plastic Packaging Products & Materials http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKG,1
PLTR,Palantir Technologies,Internet Services & Infrastructure,174.33,149.0,0.0187,1.17,106.37,207.52,418925182976.0,2662629888.0,68.05218,42.853985,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLTR,PLTR Palantir Technologies Internet Services & Infrastructure http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLTR,0
PANW,Palo Alto Networks,Systems Software,333.26,284.83762,0.0187,1.17,139.57,398.88,271606906880.0,1860999936.0,23.659138,9.792548,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PANW,PANW Palo Alto Networks Systems Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PANW,0
PARA,Paramount Global,Movies & Entertainment,1.01,0.06273292,0.0187,16.1,0.99,79.6,3586470.0,-17672508.0,0.33756858,0.22222221,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PARA,PARA Paramount Global Movies & Entertainment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PARA,1
PH,Parker Hannifin,Industrial Machinery & Supplies & Components,962.59,33.786945,0.0083,28.49,715.37,1099.94,121332039680.0,5664000000.0,5.643613,7.879942,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PH,PH Parker Hannifin Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PH,0
PAYX,Paychex,Human Resource & Employment Services,121.71,24.88957,0.0391,4.89,85.45,136.05,43326382080.0,1608000000.0,10.918947,11.587015,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYX,PAYX Paychex Human Resource & Employment Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYX,1
PAYC,Paycom,Human Resource & Employment Services,231.67,24.515345,0.0065,9.45,104.9,244.98,10441742336.0,735100032.0,4.877723,17.633583,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYC,PAYC Paycom Human Resource & Employment Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYC,1
PYPL,PayPal,Transaction & Payment Processing Services,54.96,10.389414,0.0102,5.29,38.46,79.215,47375519744.0,6456000000.0,1.3881717,2.3902926,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYPL,PYPL PayPal Transaction & Payment Processing Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYPL,1
PNR,Pentair,Industrial Machinery & Supplies & Components,60.21,15.518041,0.0176,3.88,57.6,113.95,9730269184.0,1034800000.0,2.4254122,2.563655,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNR,PNR Pentair Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNR,1
PEP,PepsiCo,Soft Drinks & Non-alcoholic Beverages,137.63,18.06168,0.043,7.62,133.73,171.48,188002582528.0,18882000896.0,1.940091,8.507758,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEP,PEP PepsiCo Soft Drinks & Non-alcoholic Beverages http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEP,1
PFE,Pfizer,Pharmaceuticals,28.45,37.43421,0.0605,0.76,23.58,29.21,162155724800.0,25383000064.0,2.5457757,1.9032648,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFE,PFE Pfizer Pharmaceuticals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFE,1
PCG,PG&E Corporation,Multi-Utilities,14.3,10.28777,0.014,1.39,12.59,19.16,31493849088.0,10453000192.0,1.2189437,0.97437996,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCG,PCG PG&E Corporation Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCG,1
PM,Philip Morris International,Tobacco,182.53,25.072802,0.0322,7.28,142.11,207.76,284493709312.0,18015000576.0,6.686889,-33.14509,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PM,PM Philip Morris International Tobacco http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PM,1
PSX,Phillips 66,Oil & Gas Refining & Marketing,255.09,14.559931,0.0199,17.52,126.74,260.68,101786247168.0,9925000192.0,0.6689114,3.2307048,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSX,PSX Phillips 66 Oil & Gas Refining & Marketing http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSX,1
PNW,Pinnacle West,Multi-Utilities,97.52,18.71785,0.0373,5.21,85.32,111.16,11819153408.0,2149111040.0,2.1279461,1.6800178,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNW,PNW Pinnacle West Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNW,1
PNC,PNC Financial Services,Diversified Banks,245.6,13.531681,0.0326,18.15,176.88,258.96,97980571648.0,3452700032.0,4.028972,1.6878101,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNC,PNC PNC Financial Services Diversified Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNC,1
POOL,Pool Corporation,Distributors,185.22,17.008265,0.0281,10.89,172.68,336.15,6731033600.0,642593024.0,1.2478067,5.3420625,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=POOL,POOL Pool Corporation Distributors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=POOL,1
PPG,PPG Industries,Specialty Chemicals,112.53,16.144907,0.0263,6.97,93.39,133.43,25015418880.0,2697999872.0,1.5233797,2.9628751,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPG,PPG PPG Industries Specialty Chemicals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPG,1
PPL,PPL Corporation,Electric Utilities,35.11,20.775148,0.0325,1.69,33.17,40.11,26421850112.0,3759000064.0,2.8114333,1.7557634,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPL,PPL PPL Corporation Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPL,1
PFG,Principal Financial Group,Life & Health Insurance,116.68,16.621082,0.0288,7.02,77.9,121.18,24981729280.0,2151500032.0,1.5918823,2.0624316,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFG,PFG Principal Financial Group Life & Health Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFG,1
PG,Procter & Gamble,Personal Care Products,146.44,22.120846,0.0297,6.62,137.62,167.25,340389986304.0,24752001024.0,3.9110901,6.381662,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PG,PG Procter & Gamble Personal Care Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PG,1
PGR,Progressive Corporation,Property & Casualty Insurance,218.95,10.991466,0.0018,19.92,189.2,249.71,127231852544.0,15397999616.0,1.3978603,3.7051766,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PGR,PGR Progressive Corporation Property & Casualty Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PGR,1
PLD,Prologis,Industrial REITs,137.34,30.587975,0.0312,4.49,110.6,153.35,133507031040.0,6737149952.0,13.824219,2.3878987,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLD,PLD Prologis Industrial REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLD,1
PRU,Prudential Financial,Life & Health Insurance,122.02,11.062556,0.0459,11.03,91.89,127.72,42096898048.0,5206000128.0,0.6454204,1.3339746,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU,PRU Prudential Financial Life & Health Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU,1
PTC,PTC Inc.,Application Software,141.02,13.677982,0.0187,10.31,108.5,215.22,15301554176.0,1275965952.0,5.179993,4.4998245,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PTC,PTC PTC Inc. Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PTC,1
PEG,Public Service Enterprise Group,Electric Utilities,73.7,18.333332,0.0364,4.02,72.53,87.63,36726284288.0,4463000064.0,2.9280305,2.1179986,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEG,PEG Public Service Enterprise Group Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEG,1
PSA,Public Storage,Self-Storage REITs,302.01,28.81775,0.0397,10.48,256.54,335.55,56399085568.0,3436555008.0,11.485537,10.957875,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSA,PSA Public Storage Self-Storage REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSA,1
PHM,PulteGroup,Homebuilding,124.45,12.71195,0.0084,9.79,108.49,144.5,23706025984.0,2753777920.0,1.444866,1.7947016,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PHM,PHM PulteGroup Homebuilding http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PHM,1
QRVO,Qorvo,Semiconductors,102.84,23.860788,0.0187,4.31,74.92,109.49,9072339968.0,885481024.0,2.4893005,2.6130705,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QRVO,QRVO Qorvo Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QRVO,1
QCOM,Qualcomm,Semiconductors,168.74,19.262558,0.0218,8.76,121.99,259.92,180224524288.0,11998999552.0,4.0895987,6.4485807,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM,QCOM Qualcomm Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM,1
PWR,Quanta Services,Construction & Engineering,624.41,71.44279,0.0007,8.74,370.27,788.75,93875912704.0,3045004032.0,2.8529255,9.735717,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PWR,PWR Quanta Services Construction & Engineering http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PWR,0
DGX,Quest Diagnostics,Health Care Services,237.14,25.200851,0.0145,9.41,171.18,247.19,26173937664.0,2265999872.0,2.2641816,3.4706628,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX,DGX Quest Diagnostics Health Care Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX,1
RL,Ralph Lauren Corporation,"Apparel, Accessories & Luxury Goods",351.2,22.129807,0.0114,15.87,299.98,421.6,20925284352.0,1593200000.0,2.5044625,7.69096,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL,"RL Ralph Lauren Corporation Apparel, Accessories & Luxury Goods http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL",1
RJF,Raymond James Financial,Investment Banking & Brokerage,178.29,15.557591,0.0121,11.46,138.82,182.73,34296168448.0,3452700032.0,2.2504048,2.6973584,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF,RJF Raymond James Financial Investment Banking & Brokerage http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF,1
O,Realty Income,Retail REITs,61.25,44.70803,0.0531,1.37,55.86,67.94,57955856384.0,5357639168.0,9.554987,1.4653811,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=O,O Realty Income Retail REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=O,1
REG,Regency Centers,Retail REITs,75.26,25.425676,0.0401,2.96,66.86,83.66,14070514688.0,1071214976.0,8.347818,2.0677528,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REG,REG Regency Centers Retail REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REG,1
REGN,Regeneron Pharmaceuticals,Biotechnology,827.72,20.49319,0.0045,40.39,541.0,859.34,85217902592.0,4702400000.0,5.4856486,2.6184473,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REGN,REGN Regeneron Pharmaceuticals Biotechnology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REGN,0
RF,Regions Financial Corporation,Regional Banks,30.42,12.365853,0.036,2.46,22.7,32.47,25915697152.0,3452700032.0,3.5805051,1.4847715,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RF,RF Regions Financial Corporation Regional Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RF,1
RSG,Republic Services,Environmental & Facilities Services,222.71,31.545326,0.012,7.06,196.41,233.42,68196696064.0,5256999936.0,4.0374575,5.6640387,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG,RSG Republic Services Environmental & Facilities Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG,1
RMD,ResMed,Health Care Equipment,228.35,21.872606,0.0116,10.44,180.27,284.87,32940013568.0,2095774976.0,5.8265405,5.0015335,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMD,RMD ResMed Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMD,1
RVTY,Revvity,Health Care Equipment,130.22,62.605774,0.0022,2.08,81.22,133.0,14530781184.0,875832000.0,4.9902897,2.0100954,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RVTY,RVTY Revvity Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RVTY,1
ROK,Rockwell Automation,Electrical Components & Equipment,433.81,40.656982,0.0127,10.67,332.71,497.36,48174022656.0,2092000000.0,5.368776,13.787503,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK,ROK Rockwell Automation Electrical Components & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK,1
ROL,"Rollins, Inc.",Environmental & Facilities Services,35.86,32.6,0.0204,1.1,35.25,66.14,17253873664.0,865038016.0,4.3969903,12.07001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROL,"ROL Rollins, Inc. Environmental & Facilities Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROL",1
ROP,Roper Technologies,Electronic Equipment & Instruments,407.28,16.977074,0.0089,23.99,305.96,524.9,40280346624.0,3238000128.0,4.8645997,2.1539748,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROP,ROP Roper Technologies Electronic Equipment & Instruments http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROP,1
ROST,Ross Stores,Apparel Retail,230.69,27.928572,0.0077,8.26,143.39,257.0,73694642176.0,3657101056.0,3.006497,10.936285,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROST,ROST Ross Stores Apparel Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROST,1
RCL,Royal Caribbean Group,"Hotels, Resorts & Cruise Lines",265.19,16.369753,0.0226,16.2,232.1,360.09,70925615104.0,6926000128.0,3.796468,6.928906,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RCL,"RCL Royal Caribbean Group Hotels, Resorts & Cruise Lines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RCL",1
RTX,RTX Corporation,Aerospace & Defense,200.79,35.350353,0.0145,5.68,150.61,226.88,270616330240.0,15895000064.0,2.8942924,4.0769544,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RTX,RTX RTX Corporation Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RTX,1
SPGI,S&P Global,Financial Exchanges & Data,443.51,27.026814,0.0087,16.41,361.03122,522.46924,130746753024.0,8143000064.0,8.109835,4.150578,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI,SPGI S&P Global Financial Exchanges & Data http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI,0
CRM,Salesforce,Application Software,259.23,23.76077,0.0068,10.91,146.32,269.11,213346304000.0,12899000320.0,4.8556213,5.559058,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRM,CRM Salesforce Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRM,1
SBAC,SBA Communications,Telecom Tower REITs,189.44,20.435814,0.0264,9.27,162.41,224.46,20097331200.0,1833553024.0,7.001037,-4.340773,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBAC,SBAC SBA Communications Telecom Tower REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBAC,1
SLB,Schlumberger,Oil & Gas Equipment & Services,57.51,28.053658,0.0205,2.05,31.64,60.46,85353078784.0,7383000064.0,2.347057,3.2735653,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB,SLB Schlumberger Oil & Gas Equipment & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB,1
STX,Seagate Technology,"Technology Hardware, Storage & Peripherals",849.28,60.967697,0.0035,13.93,187.18,1145.0,192786563072.0,4502000128.0,15.808656,88.88331,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX,"STX Seagate Technology Technology Hardware, Storage & Peripherals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX",0
SRE,Sempra,Multi-Utilities,84.04,24.35942,0.0313,3.45,78.97,101.04,54953787392.0,5873999872.0,4.0550313,1.6809345,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE,SRE Sempra Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE,1
NOW,ServiceNow,Systems Software,141.26,88.2875,0.0187,1.6,81.24,194.726,146043338752.0,2896999936.0,9.913341,11.668593,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NOW,NOW ServiceNow Systems Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NOW,1
SHW,Sherwin-Williams,Specialty Chemicals,333.71,30.75668,0.0096,10.85,289.86,377.77,81010819072.0,4709100032.0,3.3187146,20.89213,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW,SHW Sherwin-Williams Specialty Chemicals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW,1
SPG,Simon Property Group,Retail REITs,209.44,14.770099,0.0425,14.18,172.19,238.5,79508340736.0,5125174784.0,11.455338,15.421545,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPG,SPG Simon Property Group Retail REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPG,1
SWKS,Skyworks Solutions,Semiconductors,74.02,38.35233,0.0413,1.93,51.93,90.9,11133048832.0,880200000.0,2.7734857,1.9413555,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS,SWKS Skyworks Solutions Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS,1
SW,Smurfit WestRock,Paper & Plastic Packaging Products & Materials,45.83,48.75532,0.0395,0.94,32.729,52.65,24038885376.0,4576000000.0,0.7673781,1.3310294,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SW,SW Smurfit WestRock Paper & Plastic Packaging Products & Materials http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SW,1
SNA,Snap-on,Industrial Machinery & Supplies & Components,383.0,19.530851,0.0255,19.61,320.8,423.02,19811487744.0,1415500032.0,3.7558036,3.2789412,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA,SNA Snap-on Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA,1
SOLV,Solventum,Health Care Technology,91.69,11.209046,0.0187,8.18,62.38,94.16,15607814144.0,1139000064.0,1.8781966,3.249575,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SOLV,SOLV Solventum Health Care Technology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SOLV,1
SO,Southern Company,Electric Utilities,88.11,21.231325,0.0345,4.15,83.8,100.84,101358485504.0,14257999872.0,3.3585765,2.5614862,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO,SO Southern Company Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO,1
LUV,Southwest Airlines,Passenger Airlines,39.62,24.762499,0.0182,1.6,29.26,55.11,19382427648.0,2337999872.0,0.6445126,2.736944,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LUV,LUV Southwest Airlines Passenger Airlines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LUV,1
SWK,Stanley Black & Decker,Industrial Machinery & Supplies & Components,97.36,23.8044,0.0345,4.09,61.9,104.68,14702980096.0,1791000064.0,0.9642753,1.6411294,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK,SWK Stanley Black & Decker Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK,1
SBUX,Starbucks,Restaurants,104.47,60.387283,0.0237,1.73,77.99,110.51,119095803904.0,5642299904.0,3.1064444,-15.516115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBUX,SBUX Starbucks Restaurants http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBUX,1
STT,State Street Corporation,Asset Management & Custody Banks,194.26,17.14563,0.0189,11.33,104.64,195.93,53363560448.0,3452700032.0,3.5521243,2.2326682,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT,STT State Street Corporation Asset Management & Custody Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT,1
STLD,Steel Dynamics,Steel,242.06,21.985468,0.0088,11.01,129.41,288.74,34693996544.0,2674440960.0,1.689203,3.6904452,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STLD,STLD Steel Dynamics Steel http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STLD,1
STE,Steris,Health Care Equipment,224.59,27.455988,0.0115,8.18,195.14,269.44,21897549824.0,1640499968.0,3.6269233,3.03849,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STE,STE Steris Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STE,1
SYK,Stryker Corporation,Health Care Equipment,303.13,31.44502,0.0116,9.64,281.0,395.9,116272504832.0,7376000000.0,4.500232,4.847133,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK,SYK Stryker Corporation Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK,1
SMCI,Supermicro,"Technology Hardware, Storage & Peripherals",39.59,12.144172,0.0187,3.26,19.48,58.78,25609703424.0,2824158976.0,0.6555988,2.3688147,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SMCI,"SMCI Supermicro Technology Hardware, Storage & Peripherals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SMCI",1
SYF,Synchrony Financial,Consumer Finance,79.92,8.196923,0.017,9.75,63.08,88.77,26003638272.0,3452700032.0,2.6245093,1.7108727,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF,SYF Synchrony Financial Consumer Finance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF,1
SNPS,Synopsys,Application Software,393.84,68.97373,0.0187,5.71,366.0,614.89,75474173952.0,2075485952.0,8.015128,2.4223337,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS,SNPS Synopsys Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS,1
SYY,Sysco,Food Distributors,80.05,21.871586,0.0275,3.66,68.19,91.85,38351634432.0,4493000192.0,0.453581,14.369055,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYY,SYY Sysco Food Distributors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYY,1
